BuscoID,BUSCO_hg38,BUSCO_aRhiBiv1,BUSCO_bCalAnn1,BUSCO_bStrHab1,BUSCO_bTaeGut2,BUSCO_fAnaTes1,BUSCO_fArcCen1,BUSCO_fAstCal1,BUSCO_fCotGob3,BUSCO_fGouWil2,BUSCO_fMasArm1,BUSCO_mLynCan4,BUSCO_mOrnAna1,BUSCO_mPhyDis1,BUSCO_mRhiFer1,BUSCO_rGopEvg1,BUSCO_sAmbRad1
EOG090B0163,chr11&118365081,chr12&22419652,chr24&6182625,chr17&298125,chr24&8515224,chr13&16647447,chr13&27379721,chr14&18894911,chr13&10016311,chr13&18267630,chr13&8619686,chrD1&15912824,chr11&54174161,chr6&79272184,chr11&87727130,chr19&21613803,chr33&1440178
EOG090B09O9,chr11&118544916,chr12&22205213,chr24&6239753,chr17&244122,chr24&8574252,chr18&1181629,scaffold_45_ctg1&1537247,chr3&50666172,chr18&14735364,scaffold_51_arrow_ctg1&73186,chr18&18880732,chrD1&16081396,chr11&54043784,chr6&79071316,chr11&87882123,chr19&21762229,chr33&3953791
EOG090B09MT,chr11&118998198,chr12&21662626,chr24&6293125,chr17&184239,chr24&8634059,chr9&18717776,chr9&4666823,chr12&27835813,chr9&18554005,chr9&7657705,chr9&20849509,chrD1&16420347,chr11&53802897,chr6&78619780,chr11&88264672,chr19&22217517,chr33&5335218
EOG090B01FZ,chr11&119069198,chr12&21524739,chr24&6393969,chr17&79597,chr24&8731457,chr14&907835,chr14&34401432,chr10&6486793,chr14&812093,chr14&33537481,chr14&3422360,chrD1&16474550,chr11&53742473,chr6&78550614,chr11&88335211,chr19&22313440,chr33&3936653
EOG090B0AGU,chr11&119085034,chr12&21485947,chr24&6403691,chr17&76592,chr24&8741316,chr13&22715125,chr13&1577775,chr14&35240008,chr13&24370361,scaffold_151_arrow_ctg1&29765,chr13&14450809,chrD1&16489708,chr11&53734512,chr6&78541370,chr11&88349878,chr19&22358184,chr33&11874593
EOG090B07TV,chr11&119096998,chr12&21464764,chr24&6415147,chr17&69032,chr24&8754465,chr14&8274950,chr14&20269237,chr10&12876577,chr14&9347561,chr14&2439597,chr14&10667868,chrD1&16497186,chr11&53721118,chr6&78533749,chr11&88357289,chr19&22397984,chr33&11323263
EOG090B05JI,chr11&119116820,chr12&19766396,chr24&4772304,chr17&2113592,chr24&6500300,chr14&8279312,chr14&20274617,chr10&12881761,chr14&9342220,chr14&2446338,chr14&10673404,chrD1&16524992,chr11&53689081,chr6&78489436,chr11&88377997,chr19&16061962,chr33&11302460
EOG090B021C,chr11&119170303,chr12&19864616,chr24&4747302,chr17&2137348,chr24&6472721,chr13&23475087,chr13&5748266,chr14&39622645,chr13&25362676,chr13&32691957,chr13&15335146,chrD1&16545701,chr11&53659053,chr6&78435519,chr11&88421299,chr19&15992507,chr33&1522903
EOG090B0BV7,chr11&120211280,chr12&20736217,chr24&4283745,chr17&2649054,chr24&6063079,chr13&17100041,chr13&26752840,chr14&18274648,chr13&10510420,chr13&17497748,chr13&9114140,chrD1&17481163,chr11&53070185,chr6&76925605,scaffold_58_arrow_ctg1_1&408555,chr19&14911847,chr33&12231516
EOG090B07BO,chr11&124611557,chr12&32294585,chr24&1374389,chr17&4680599,chr24&89457,chr14&1726234,chr14&35905485,chr10&4555108,chr14&1793884,chr14&35551958,chr14&2183851,chrD1&21645058,chr11&3219229,chr13&63208720,chr25&25130910,chr19&5205251,chr33&27810286
EOG090B02LJ,chr11&125588020,chr12&45465715,chr24&1286192,chr17&6865735,chr24&201950,chr14&3162286,chr14&33124858,chr10&2608157,chr14&4297346,chr14&27422581,chr14&5039629,chrD1&22511545,chr11&2774581,chr13&63962972,chr25&25969643,chr19&5850429,chr33&21751890
EOG090B0887,chr11&126203418,chr6&254051478,chr24&1371194,chr17&4676376,chr24&2816136,chr5&13476969,chr5&18845103,chr5&19647180,chr5&16928762,chr5&18240616,chr5&28526633,chrD1&23135857,chr11&2447003,chr13&64398867,chr25&26464385,chr19&5222724,chr43&12606669
EOG090B01C3,chr11&129864725,chr12&39719754,chr24&30118,chr17&5369353,chr24&895083,chr14&9211158,chr14&21591682,chr10&14163671,chr14&8815956,chr14&4382772,chr14&11661808,chrD1&26571428,chr11&9791982,chr13&67427205,chr25&30120203,chr19&9191902,chr33&28411553
EOG090B017H,chr11&129902313,chr12&39556920,chr24&65924,chr17&5332666,chr24&916136,chr13&3970954,chr13&14289789,chr14&6261230,chr13&18892762,chr13&6721960,chr13&22540122,chrD1&26613837,chr11&9708353,chr13&67464476,chr25&30157438,chr19&9125650,chr33&28236787
EOG090B07RH,chr12&913391,chr4&234492185,chr1&62362317,chr3&66013202,chr1A&69735815,chr6&10796218,chr6&23786053,chr7&59516901,chr6&13140266,chr6&43890778,chr6&23366784,chrB4&36746069,chrX4&2853562,chr2&123946076,chr10&88884098,chr1&252799849,chr19&5679539
EOG090B048A,chr12&4489807,chr4&475873281,chr1&35216184,chr3&51494800,chr1A&64802843,chr6&5958684,chr6&30326329,chr7&66844137,chr6&7125311,chr6&53260739,chr6&17744656,chrB4&39363774,chrX4&732681,chr2&126686237,chr10&86364803,chr1&227399736,chr21&19961891
EOG090B07WN,chr12&4649127,chr4&475264681,chr1&35533703,chr3&51795152,chr1A&61997179,chr6&6726831,chr6&29341978,chr7&65732065,chr6&9901290,chr6&52083709,chr6&18593611,chrB4&39536152,chrX4&781602,chr2&126861283,chr10&86227658,chr1&227989320,chr21&20082827
EOG090B0D4P,chr12&8604284,chr16&2029601,chr1&86411909,chr3&80189260,chr1&29181806,chr16&9770304,chr16&26063239,chr11&22103545,chr16&9184548,chr16&12773471,chr16&16881662,chrB4&42754575,chrX4&186903,chr2&193759903,chr10&24911390,chr1&225325910,chr43&7161319
EOG090B0K7T,chr12&12619798,chr4&227839260,chr1&37940226,chr3&54246025,chr1A&71353724,chr23&14797273,chr23&939560,chr17&15838238,fCotGob3_298arrow_ctg1&73814,chr6&25891327,chr23&16017809,chrB4&46176215,chr11&4005338,chr2&190238289,chr10&27396769,chr1&232854568,chr19&1670152
EOG090B077K,chr12&12661201,chr4&227946382,chr1&37936996,chr3&54239461,chr1A&71336903,chr23&14793188,chr23&945343,chr17&15825515,fCotGob3_298arrow_ctg1&81637,chr6&25901186,chr23&16023331,chrB4&46213685,chr11&4021941,chr2&190228547,chr10&27421660,chr1&232817693,chr19&1661860
EOG090B059G,chr12&14423916,chr2&447586651,chr1&49639072,chr3&78447252,chr1A&47090972,chr1&14277244,chr1&23242026,chr6&17647992,chr1&11614294,chr1&26923167,chr1&25055862,chrB4&47699161,chrX4&1663738,chr2&188784221,chr10&28799320,chr1&275156077,chr38&4082020
EOG090B0978,chr12&15882708,chr4&482843361,chr1&46966112,chr3&63374642,chr1A&67341379,chr23&865969,scaffold_52_ctg1&861595,chr15&32295962,chr23&7888082,chr6&530455,chr23&801442,chrB4&49051845,chr2&167006424,chr2&187731233,chr10&29909470,chr1&248164774,chr21&12106145
EOG090B06BI,chr12&16189668,chr4&478152993,chr1&46815959,chr3&63234394,chr1A&67210931,chr6&8112123,chr6&27572610,chr7&63765032,chr6&9878741,chr6&49589052,chr6&20239344,chrB4&49360959,chr2&167095519,chr2&187397320,chr10&30134924,chr1&247918961,chr21&12046120
EOG090B057Q,chr12&21437731,chr6&313713377,chr1&44686341,chr3&61061898,chr1A&57823124,chr23&5203578,chr23&23741693,chr17&35342506,chr23&10739430,chr6&19727400,chr23&5490165,chrB4&53747416,chr2&169867876,chr2&184173636,chr10&33559716,chr1&244364419,chr21&9905481
EOG090B03BY,chr12&21470194,chr4&290781237,chr1&44655400,chr3&61039392,chr1A&57836874,chr23&939151,scaffold_52_ctg1&107172,chr15&32187735,chr23&7986306,chr6&908595,chr23&1368026,chrB4&54499820,chr2&166540642,chr2&184154634,chr10&33583185,chr1&244328765,chr21&9859409
EOG090B0ERX,chr12&26195673,chr4&286096328,chr1&42400318,chr3&58755248,chr1A&64223282,chr6&10331673,chr6&24469534,chr7&60850469,chr6&12524275,chr6&45067460,chr6&22701598,chrB4&58869285,chr2&162474595,chr2&180523434,chr10&37220410,chr1&240756579,chr21&7500738
EOG090B0AXV,chr12&31661954,chr4&250016534,chr1&61150734,chr3&67229686,chr1A&55133379,chr6&8019980,chr6&27714075,chr7&63955503,chr6&9757142,chr6&49750407,chr6&20078186,chrB4&63393940,chr2&144817581,chr2&176999227,chr10&40832739,chr1&255077511,chr19&13532184
EOG090B06B8,chr12&38316894,chr9&62619713,chr1&15415769,chr3&16199130,chr1A&15053748,chr23&5016732,chr23&18136001,chr17&34938417,chr23&10987174,chr6&19240480,chr23&5717148,chrB4&65526163,chr2&146927764,chr2&175329422,chr10&42321942,chr1&336801323,chr21&14205612
EOG090B0BN2,chr12&45016286,chr9&111339323,chr1&30084194,chr3&32370739,chr1A&29352448,chr3&16990113,chr6&14319518,chr7&50036361,chr6&20834085,chr3&40554858,chr3&1180222,chrB4&71746709,chr2&153557095,chr2&170161586,chr10&47334260,chr1&309361460,chr19&28963582
EOG090B00WA,chr12&56316832,chr3&278688448,chr33&1272577,chr23&503735,scaffold_139_arrow_ctg1&3074,chr7&20480066,chr7&9303676,chr20&8278281,fCotGob3_333arrow_ctg1&67003,chr7&1539456,chr7&8428450,chrB4&82321507,chr10&58812270,chr2&160984206,chr10&55637820,chr3&5764492,chr46&8125657
EOG090B05QS,chr12&63779961,chr12&31323235,chr1&32936324,chr3&35427510,chr1A&32092845,chr6&7636131,chr6&28207518,chr7&64467286,chr6&9298041,chr6&50595845,chr6&19657804,chrB4&88741510,chr2&160859035,chr2&155368939,chr10&61024627,chr1&304103653,chr19&25003167
EOG090B02JO,chr12&64824880,chr9&124291344,chr1&33398401,chr3&35891448,chr1A&32527280,chr23&12348885,chr23&4250902,chr17&21477954,chr23&990543,chr6&5256015,chr23&13829550,chrB4&89640514,chr14&15468149,chr2&154576492,chr10&61755489,chr1&303224879,chr19&35764333
EOG090B0EPW,chr12&65434617,chr9&122675788,chr1&33597019,chr3&36108381,chr1A&32710796,chr23&1850768,chr23&24463972,chr17&38905943,chr23&6870254,chr6&181918,chr23&2897004,chrB4&90181987,chr14&15752286,chr1&59664133,chr10&62223232,chr1&302774412,chr19&36158783
EOG090B0GHW,chr12&69359973,chr4&468952572,chr1&35121082,chr3&37628584,chr1A&34110973,chr23&7865203,chr23&12425449,chr17&28946275,chr23&5894364,chr6&11952289,chr23&9370482,chrB4&93615005,chr14&17318748,chr2&150546017,chr10&65362668,chr1&300067698,chr19&29848380
EOG090B02DG,chr12&69585522,chr4&468769655,chr1&66180042,chr3&37720932,chr1A&34187070,chr23&14188116,chr23&2614428,chr17&18724858,fCotGob3_42arrow_ctg1&51083,chr6&1191520,chr23&14970205,chrB4&93833322,chr14&17438125,chr2&150338573,chr10&65560315,chr1&299886405,chr19&29987055
EOG090B0AL3,chr12&75499809,chr4&463074836,chr1&66294170,chr3&40114448,chr1A&36381171,chr23&2273033,chr23&20930877,chr17&2169080,chr23&9456807,chr6&26331931,chr23&3371883,chrB4&98695150,chr14&21991088,chr2&150738344,chr6&53615797,chr1&295929723,chr19&22671155
EOG090B0C8S,chr12&76345813,chr4&462495166,chr1&66532060,chr3&40370697,chr1A&36621448,chr6&12375434,chr6&21357086,chr7&57352018,chr6&14906897,chr6&39817883,chr6&11834795,chrB4&99398416,chr14&22746221,chr2&144888584,chr10&70656205,chr1&295436368,chr30&27850541
EOG090B03A1,chr12&81104337,chr4&456887655,chr1&68638187,chr3&42620074,chr1A&38656363,chr23&13423906,chr23&7180827,chr17&23532638,chr23&2159220,chr6&3370674,chr23&12769475,chrB4&103681139,chr14&26932339,chr2&140054203,chr10&74541183,chr1&291545217,chr19&35073180
EOG090B0GEE,chr12&82353151,chr4&455754493,chr1&69197655,chr3&43223654,chr1A&39157625,chr23&9078098,chr23&10625561,chr17&27203844,chr23&4543214,chr6&9795272,chr23&10587417,chrB4&104749277,chr14&27658911,chr2&138861956,chr10&75502150,chr1&290483991,chr19&34600885
EOG090B099M,chr12&85280262,chr17&3046019,chr1&70446965,chr3&44612023,chr1A&40264415,chr6&21218782,chr6&9075509,chr7&44694848,chr6&24424483,chr6&71447156,chr6&3039581,chrB4&107310363,chr14&29545379,chr2&136120724,chr10&77954608,chr1&288363503,chr19&33071858
EOG090B06ZX,chr12&95943399,chr4&441519373,chr1&89913180,chr3&48925643,chr1A&44023768,chr23&12665133,chr23&5907997,chr17&22094588,chr23&1584542,chr6&2175431,chr23&13532566,chrB4&116533125,chr14&35266240,chr2&197296366,chr10&21886367,chr1&281149436,chr21&5183523
EOG090B03QZ,chr12&96000989,chr4&441331369,chr1&89874930,chr3&48956628,chr1A&44047650,chr23&15258941,chr23&249465,chr17&15613189,fCotGob3_184arrow_ctg1&111968,chr6&26409031,chr23&16411939,chrB4&116588687,chr14&35328267,chr2&197344906,chr10&21820679,chr1&281067266,chr21&330978
EOG090B00MK,chr12&98648360,chr4&221841547,chr1&88859881,chr3&49957275,chr1A&44996198,chr23&9990474,chr23&9302468,chr17&25870185,chr23&3279817,chr6&7936271,chr23&11495513,chrB4&118914816,chr14&36793429,chr2&199347463,chr10&19747028,chr1&279236725,chr21&18125380
EOG090B00GU,chr12&100037636,chr12&14664337,chr1&64013826,chr3&50450938,chr1A&45459699,chr23&10206819,chr23&8981139,chr17&25525048,chr23&3464494,chr6&7583476,chr23&11696220,chrB4&120157303,chr14&37435357,chr2&200286238,chr10&18724022,chr1&278365255,chr21&19127316
EOG090B05FJ,chr12&100512981,chr19&24819745,chr1&48061224,chr3&50651047,chr1A&45625166,chr6&10442661,chr6&24323469,chr7&60177552,chr6&12662797,chr6&44769679,chr6&22817225,chrB4&120519569,chr14&37652854,chr2&200591466,chr10&18452994,chr1&278044843,chr19&20363210
EOG090B02X2,chr12&100586981,chr4&220068293,chr1&48097883,chr3&50685562,chr1A&45656001,chr23&3015414,chr23&23039892,chr17&14052818,chr23&8540476,chr6&21858057,chr23&4173578,chrB4&120579801,chr14&37708489,chr2&200635309,chr10&18408698,chr1&277991985,chr19&20324725
EOG090B00PE,chr12&101747164,chr4&217960335,chr1&57080796,chr3&71209215,chr1A&53796827,chr23&10312336,chr23&8820083,chr17&25305706,chr23&3225128,chr6&5032014,chr23&11797499,chrB4&121663552,chr14&38430445,chr2&201522477,chr10&17468285,chr1&261942384,chr19&20783289
EOG090B0D9P,chr12&101877790,chr4&217837286,chr1&57050913,chr3&71265801,chr1A&53773742,chr23&10307563,chr5&31256079,chr17&25336800,chr23&3237733,chr6&5129473,chr23&11793458,chrB4&121772900,chr14&38504375,chr13&55962574,chr10&17401101,chr1&262038033,chr19&20877026
EOG090B05EY,chr12&102839175,chr4&216930041,chr1&56637636,chr3&71678575,chr1A&53384647,chr23&12792044,chr23&6146902,chr17&22340956,chr23&1426528,chr6&27995716,chr23&13408465,chrB4&122593505,chr14&39063133,chr2&202335961,chr10&16661235,chr1&262729882,chr19&21010339
EOG090B0DIA,chr12&104116210,chr4&434465195,chr1&56163666,chr3&72151971,chr1A&52988104,chr23&1721591,scaffold_52_ctg1&87562,chr17&1215132,chr23&9961841,chr6&24842524,chr23&2780464,chrB4&123669789,chr14&39692153,chr2&203175765,chr10&15787227,chr1&263551934,chr19&24311677
EOG090B08QD,chr12&104743646,chr4&435047248,chr1&55901928,chr3&72418833,chr1A&52741110,chr23&1685007,scaffold_52_ctg1&594399,chr17&1330360,chr23&10013750,chr6&24969555,chr23&2717129,chrB4&124204381,chr14&40089710,chr2&203615588,chr10&15317018,chr1&263976767,chr19&24504092
EOG090B014C,chr12&105107801,chr4&435422123,chr1&55735467,chr3&72536533,chr1A&52606279,chr6&8060038,chr6&27626097,chr7&63834554,chr6&9816830,chr6&49676213,chr6&20178022,chrB4&124489187,chr14&40259877,chr2&203858467,chr10&15031786,chr1&264217999,chr21&1492013
EOG090B0602,chr12&106239024,scaffold_265_arrow_ctg1&163386,chr1&55359975,chr3&72934984,chr1A&52275994,chr23&10235098,chr23&8974822,chr17&25519902,chr23&3482781,chr6&5228282,chr23&11723862,chrB4&125450002,chr14&40822277,chr2&204677006,chr10&14226720,chr1&264824421,chr21&19203172
EOG090B06TU,chr12&108516973,chr11&28297710,chr15&1490442,chr11&1713161,chr15&10354390,chr9&12256859,chr9&14364265,chr12&18329313,chr9&11142262,chr9&35981300,chr9&12903649,chrD3&76369274,chr21&17573690,chr13&52968890,chr25&14784620,chr13&4438233,chr25&12093751
EOG090B01U8,chr12&108523457,chr11&28329347,chr15&1474099,chr11&1695816,chr15&10165322,chr9&12247198,chr9&14369266,chr12&18333417,chr9&11132179,chr9&36038591,chr9&12893657,chrD3&76327642,chr21&17579409,chr13&52936780,chr25&14751371,chr13&4410750,chr25&12116462
EOG090B08OQ,chr12&109574823,chr11&31492104,chr15&1175687,chr11&1394207,chr15&9876816,chr9&11951576,chr9&14749900,chr12&18709708,chr9&10760713,chr9&37032991,chr9&12600927,chrD3&75464409,chr21&21598194,chr13&52295143,chr25&14016361,chr13&3786197,chr25&32700410
EOG090B0B72,chr12&109903027,chr11&33185823,chr15&1092603,chr11&1310505,scaffold_273_arrow_ctg1&20547,chr9&12069266,chr9&14606219,chr12&18564027,chr9&10887971,chr9&36737658,chr9&12726035,chrD3&75200882,chr21&21363407,chr13&52060783,chr25&13773387,chr13&3317468,chr25&32211687
EOG090B03C3,chr12&110127381,chr11&22549197,chr15&2604869,chr11&3010104,chr15&11494411,chr9&3713750,chr9&26702095,chr12&4559952,chr9&1644314,chr9&16598353,chr9&3993214,chrD3&85620106,chr2&18792406,chr13&45022761,chr25&5923773,chr13&7391739,chr25&16137109
EOG090B04ME,chr12&110374144,chr11&22927018,chr15&2725984,chr11&3136648,chr15&11609055,chr9&3686519,chr9&26663691,chr12&4526317,chr9&1600091,chr9&16668243,chr9&3968526,chrD3&85470550,chr2&18991225,chr13&45180223,chr25&6101173,chr13&7577252,chr25&16342459
EOG090B0E4K,chr12&110649410,chr11&23515546,chr15&1989185,chr11&2333057,chr15&10890423,chr10&2088465,chr10&31748432,chr2&645292,chr10&27103909,chr10&9318068,chr10&26230017,chrD3&85274615,chr2&19205263,chr7&117079477,chr25&6270874,chr13&6165512,chr25&16547478
EOG090B053W,chr12&111851837,chr11&25339633,chr15&1713432,chr11&2050239,chr15&10629403,chr9&16635710,chr9&8072300,chr12&12068684,chr9&16095512,chr9&4713364,chr9&14946662,chrD3&84302638,chr2&20183654,chr13&46073725,chr25&7071062,chr13&5465426,chr25&30947811
EOG090B01QO,chr12&112029531,chr11&25580492,chr15&1659374,chr11&1988138,chr15&10580521,chr12&1493630,chr12&1384099,chr7&11196471,chr12&17215277,chr12&805014,chr12&19839944,chrD3&84071127,chr2&20297487,chr13&46207716,chr25&7204528,chr13&5360319,chr25&30842460
EOG090B02J2,chr12&113246609,chr11&63624235,chr15&12164881,chr11&12143314,chr15&4283243,chr9&11750252,chr9&15017152,chr12&18986686,chr9&10530642,chr9&35854140,chr9&12397916,chrD3&83156429,chr2&1518685,chr13&46949876,chr25&8036689,chr13&27013944,chr25&11082949
EOG090B03YC,chr12&116927332,chr11&59890330,chr15&13476754,chr11&13511090,chr15&2062330,chr9&20298436,chr9&2271717,chr12&30131798,chr9&20549973,chr9&8755239,chr9&19225386,chrD3&80202268,chr2&3973002,chr13&49342922,chr25&10679384,chr13&24670484,chr25&5682455
EOG090B092U,chr12&120290898,chr11&54461439,chr15&10199270,chr11&11501700,chr15&3698383,chr5&14164764,chr5&20030731,chr5&18591739,chr5&15907304,chr5&17200244,chr5&12574334,chrD3&77528535,chr2&6283858,chr13&51479465,chr25&13084452,chr13&22605711,chr25&27232118
EOG090B0JFR,chr12&120446481,chr11&54269036,chr15&10107781,chr11&11405321,chr15&3607230,chr9&12136803,chr9&14522713,chr12&18481574,chr9&10978543,chr4&12258324,chr9&12792837,chrD3&77399161,chr2&6422520,chr13&51596169,chr25&13194441,chr13&22447095,chr25&29009716
EOG090B0AZV,chr12&121652734,chr11&21921407,chr15&2403756,chr11&2790702,chr15&11291069,chr12&9823578,chr12&10337837,chr7&23226053,chr12&15725868,chr12&21136392,chr12&11785026,chrD3&86145301,chr2&18331149,chr13&44649382,chr25&5544907,chr13&6972201,chr25&15708832
EOG090B0HWD,chr12&121888857,chr11&21654061,chr15&2302840,chr11&2677461,chr15&11194959,chr9&13056358,chr9&13050665,chr12&17173350,chr9&12027863,chr9&34117514,chr9&13713979,chrD3&86323784,chr2&18150820,chr13&44528032,chr25&5390867,chr1&45771647,chr25&15440879
EOG090B03CA,chr12&121934720,chr11&21506912,chr15&2283674,chr11&2656805,chr15&11176616,chr9&13045046,chr9&13060829,chr12&17184701,chr9&12001330,chr9&34159657,chr9&13700156,chrD3&86352093,chr2&18073235,chr13&44483951,chr25&5333948,chr13&6728001,chr25&15387315
EOG090B024T,chr12&122078854,chr13&6222879,chr15&2222225,chr11&2581405,chr15&11112437,chr9&13030723,chr9&13070210,chr12&17196831,chr9&11994558,chr9&34174639,chr9&13686516,chrD3&86469420,chr2&17971268,chr13&44398619,chr25&5235905,chr13&6621616,chr25&15293296
EOG090B04W6,chr12&122473497,chr11&20652295,chr15&2097971,chr11&2450609,chr15&10992817,chr9&12978914,chr9&13168051,chr12&17290447,chr9&11933548,chr1&6858103,chr9&13638013,chrD3&86783121,chr2&17688114,chr13&44193895,chr25&5008457,chr13&6371323,chr25&14984137
EOG090B08N6,chr12&122975252,chr11&34497511,chr15&2834099,chr11&3246759,chr15&11711491,chr9&3252812,chr9&26098601,chr12&7738486,chr9&1120784,chr9&16072066,chr9&3418221,chrD3&87156027,chr2&17285815,chr13&43919677,chr25&4715042,chr13&7809737,chr25&36308422
EOG090B00X2,chr12&123295908,chr11&35063132,chr15&3039387,chr11&3456008,chr15&11905234,chr12&2417834,chr12&1865740,chr7&11683356,chr12&17495755,chr12&830552,chr12&19027190,chrD3&87417979,chr2&16893342,chr13&43681880,chr25&4453681,chr13&8126066,chr25&36054769
EOG090B0AJJ,chr12&123937058,chr11&36620157,chr15&3221923,chr11&3647064,chr15&12077639,chr9&6103624,chr9&22769938,chr12&26422834,chr9&4401299,chr9&26470536,chr9&6568362,chrD3&87905525,chr2&16450630,chr13&43399196,chr25&4095851,chr13&8460689,chr25&35738273
EOG090B0FPA,chr12&124993791,chr11&38077909,chr15&3698555,chr11&4158449,chr15&12684729,chr9&13291051,chr9&12659031,chr12&16731584,chr9&12296150,chr9&39149247,chr9&13970194,chrD3&88712712,chr2&15124490,chr13&42873184,chr25&3388737,chr13&9484384,chr25&12238251
EOG090B058K,chr12&128794196,chr11&39910934,chr15&4444561,chr11&5040960,chr15&13358408,chr9&6517785,chr9&22214686,chr12&25823943,chr9&4835001,chr9&25559241,chr9&6995009,chrD3&90731796,chr2&13082999,chr13&42288451,chr25&2067224,chr13&10861226,chr25&13737020
EOG090B0954,chr12&128868368,chr11&39999437,chr15&4470033,chr11&5074135,chr15&13380455,chr9&6502452,chr9&22241906,chr12&25851007,chr9&4820599,chr9&25607929,chr9&6979719,chrD3&90775059,chr2&12973492,chr13&42249784,chr25&2006636,chr13&10929619,chr25&13779616
EOG090B0AD7,chr12&132701280,chr11&46239301,chr15&6612033,chr11&7998615,chr15&7183063,chr9&4976583,chr9&24394792,chr12&2860831,chr9&3085529,chr9&29430262,chr9&5340401,chrD3&93093777,chr2&6920649,chr13&41283122,chr25&239080,chr13&15855925,chr25&38026681
EOG090B01U6,chr12&132727242,chr11&46131106,chr15&6624854,chr11&7976683,chr15&7195431,chr9&4982329,chr9&24372224,chr12&2866482,chr9&3095821,chr9&29442830,chr9&5354039,chrD3&93117748,chr2&6949858,chr13&41261063,chr25&215963,chr13&15827313,chr25&37987408
EOG090B00RP,chr12&132773105,chr11&46048120,chr15&6645399,chr11&7944813,chr15&7214300,chr9&4989604,chr9&24346733,chr12&2866797,chr9&3107137,chr9&28039946,chr9&5366072,chrD3&93150046,chr2&9696539,chr13&41231676,chr25&178478,chr13&15779942,chr25&37941093
