BuscoID,BUSCO_hg38,BUSCO_aRhiBiv1,BUSCO_bCalAnn1,BUSCO_bStrHab1,BUSCO_bTaeGut2,BUSCO_fAnaTes1,BUSCO_fArcCen1,BUSCO_fAstCal1,BUSCO_fCotGob3,BUSCO_fGouWil2,BUSCO_fMasArm1,BUSCO_mLynCan4,BUSCO_mOrnAna1,BUSCO_mPhyDis1,BUSCO_mRhiFer1,BUSCO_rGopEvg1,BUSCO_sAmbRad1
EOG090B0D82,chr9&122268093,chr8&120079450,chr17&7482590,chr15&2402539,chr17&10282098,chr22&12245003,chr12&8906521,chr7&24669416,chr12&11711120,chr12&19614602,chr12&10946751,chrD4&81198468,chr4&43805526,chr3&204732243,chr12&72461077,chr16&22557059,chr32&18978870
EOG090B03KD,chr9&124952807,chr8&111023234,chr17&6671651,chr15&3308406,chr17&11041772,chr22&20470243,scaffold_30_ctg1&1485171,chr7&6301120,chr12&1484715,chr12&3072646,chr12&2457102,chrD4&83872204,chr4&46082671,chr3&206756915,chr12&74696753,chr16&24396823,chr32&22061673
EOG090B0B73,chr9&125205953,chr8&110600160,chr17&6641106,chr15&3382335,chr17&11097647,chr12&8404690,chr12&12323620,chr7&21103816,chr12&14075492,chr12&25652704,chr12&13219893,chrD4&84064479,chr4&46234687,chr3&206885755,chr12&74841859,chr16&24527250,chr32&22206812
EOG090B00JW,chr9&125298922,,chr17&6609490,chr15&3398577,chr17&11110749,chr9&7150970,chr9&21481618,chr12&25033193,chr9&5475259,chr9&24409772,chr9&7666232,chrD4&84130095,chr4&46298157,chr3&206948964,chr12&74901478,chr16&24575524,chr32&22279028
EOG090B054D,chr9&125648371,,chr17&6515407,chr15&3440283,chr17&11146808,chr22&19716462,,chr7&6040060,chr12&2810999,chr12&31902001,chr12&2999070,chrD4&84229532,,,,chr16&24699790,
EOG090B04JJ,chr9&126846385,chr8&105535200,chr17&1975882,chr15&4175487,chr17&11754088,chr9&6806261,chr9&21870580,chr12&25414296,chr9&5122346,chr9&24982944,chr9&7313834,chrD4&85502590,chr4&47751122,chr3&208177587,chr12&76121480,chr16&26055485,chr32&24468678
EOG090B017X,chr9&127281160,chr8&103096585,chr17&2102011,chr15&4319538,chr17&11872142,chr12&5320095,chr12&6369116,chr7&16359819,chr12&20806854,chr12&28881254,chr12&16254076,chrD4&85902747,chr4&48358217,chr3&208438533,chr12&76469518,chr16&26516607,chr32&25433009
EOG090B0A8I,chr9&127732034,chr8&77436454,chr17&4331486,chr15&6407282,chr17&6012254,,scaffold_26_ctg1&4446715,chr12&32365303,,chr12&30874826,chr9&24019666,chrD4&86257895,chr4&32146468,chr3&208776645,chr12&76790808,chr16&12950559,chr10&15207805
EOG090B0L90,chr9&128160408,chr8&78420426,chr17&4517324,chr15&6215809,chr17&6200641,chr12&8492603,chr12&12211326,chr7&21209952,chr12&14176314,chr12&25769570,chr12&13145074,chrA2&135537569,chr4&32422019,chr3&209092635,chr12&77100695,chr16&13301011,chr32&8747528
EOG090B0BBX,chr9&128323018,chr8&136173606,chr17&4391744,chr15&6342759,chr17&6074764,chr12&8591682,chr12&12070249,chr7&21354107,chr12&14291483,chr12&25935145,chr12&13048271,chrD4&86862594,chr4&32280514,chr3&209210497,chr12&77216351,chr16&13103771,chr32&152998
EOG090B029C,chr9&128731337,chr8&80374256,chr17&4669081,chr15&6044818,chr17&6346778,chr22&20238566,chr12&25816729,chr7&37232442,chr12&1689681,chr12&12955154,chr12&2123382,chrD4&87166880,chr4&32651678,chr3&209489607,chr12&77486095,chr16&13559712,chr32&8446757
EOG090B06QN,chr9&128787354,chr8&80584479,chr17&4684436,chr15&6031915,chr17&6361977,chr22&20228604,chr12&25859899,chr7&37243660,chr12&1717465,chr12&12763351,chr12&2102268,chrD4&87210117,chr4&32669714,chr3&209534170,chr12&77518650,chr16&13575370,chr32&8414346
EOG090B086Z,chr9&128822765,chr8&80692654,chr17&4699476,chr15&6020323,chr17&6376452,chr12&5394575,chr12&6487729,chr7&16483077,,chr12&28814923,chr12&16210967,chrD4&87231903,chr4&32703482,chr3&209554935,chr12&77538709,chr16&13615369,chr32&8382244
EOG090B09WO,chr9&128922324,chr8&80895880,chr17&4743028,chr15&5974158,chr17&6417432,chr12&5631299,chr12&7085973,chr7&16881321,chr12&21072676,chr12&28374297,chr12&15982855,chrD4&87311903,,chr3&209620946,chr12&77598711,chr16&13691800,chr32&13890739
EOG090B00K7,chr9&128947720,chr8&80971201,chr17&4754196,chr15&5941671,chr17&6429024,chr12&5638986,chr12&7096597,chr7&16899753,chr12&21058612,chr12&28347255,chr12&15965222,chrD4&87329639,chr4&32847518,chr3&209635672,chr12&77612962,chr16&13712637,chr32&13927609
EOG090B0D1R,chr9&129081132,chr8&81521738,chr17&4829182,chr15&5872191,chr17&6499443,chr12&5420569,chr12&6767943,chr7&16555282,,chr12&28762810,chr12&16186871,chrD4&87441929,chr4&32946356,chr3&209740564,chr12&77702879,chr16&13848939,
EOG090B09JY,chr9&129111601,chr8&81768950,chr17&4862546,chr15&5835745,chr17&6531773,chr22&19308532,chr12&25432194,chr7&36745935,,chr12&9353361,chr12&1438937,chrD4&87469386,chr4&32982482,chr3&209763807,chr12&77730077,chr16&13896842,chr32&8082086
EOG090B0720,chr9&129637790,chr8&82467284,chr17&5031192,chr15&5685609,chr17&6701521,chr9&6662648,chr10&2629156,chr12&25613675,chr9&4983610,chr10&39026347,chr9&7173134,chrD4&87820335,chr4&33468871,chr3&210123969,chr12&78087884,chr16&14262067,chr32&7748668
EOG090B00BI,chr9&131430145,,chr17&7953526,chr15&4976639,chr17&7458618,chr12&7437929,chr12&13688861,chr7&19699019,chr12&12938436,chr12&24021619,chr12&14196670,chrD4&89191407,chr4&35205945,chr3&211323431,chr12&79394801,chr16&15663106,chr32&9348218
EOG090B02D4,chr9&132670599,chr8&88253128,chr17&8461490,chr15&4474735,chr17&7960454,chr22&16614102,chr12&20876162,chr7&31853522,chr12&5678440,chr12&32541448,chr12&6230650,chrD4&90244610,chr4&36318564,chr3&212158447,chr12&80356217,chr16&16545094,chr32&14985818
EOG090B04P4,chr9&133031012,chr8&88903232,chr17&8606024,chr15&22167,chr17&8102792,chr22&16694505,chr12&21012080,chr7&31995632,chr12&5584486,chr12&32649294,chr12&6150042,chrD4&90516247,chr4&36616190,chr3&212339336,chr12&80604059,chr16&16783253,chr32&8346212
EOG090B0E30,chr9&133356593,chr8&90358105,chr17&8726736,chr15&147107,chr17&8196576,chr12&8494349,chr12&12207814,chr7&21212002,,chr12&25772911,chr12&13142628,chrD4&92055830,chr4&36986135,chr3&214050097,chr12&80747456,chr16&17085338,chr32&7351731
EOG090B0AYC,chr9&133406953,chr8&90683243,chr17&8757124,chr15&178189,chr17&8225827,chr19&8456566,chr19&9317034,chr3&31840959,chr19&14900631,chr19&3128464,chr19&10439507,chrD4&92009943,chr4&37047800,chr3&214015965,chr12&80788613,chr16&17139270,chr32&7289212
EOG090B0FFA,chr9&133460067,chr8&90748538,chr17&8782389,chr15&204879,chr17&8249817,chr12&5234609,chr12&6186822,chr7&16201166,chr12&20945280,chr12&29086701,chr12&16361932,chrD4&91968948,chr4&37104472,chr3&213976946,chr12&80827937,chr16&17183593,chr32&7221600
EOG090B0DP8,chr9&133514636,chr8&90885931,chr17&8821961,chr15&242682,chr17&8287534,chr9&23839945,scaffold_68_ctg1&211206,chr12&32195072,chr9&25461405,chr9&42581749,chr9&24121781,chrD4&91929161,chr4&37229389,chr3&213933148,chr12&80873914,chr16&17292905,chr32&5996342
EOG090B0CW2,chr9&135501096,chr8&94491241,chr17&9757174,chr15&1099511,chr17&9163109,chr12&4630524,chr12&5377971,chr7&15244416,chr12&20014311,,chr12&17251244,chrD4&90699100,chr4&39979291,chr3&213153333,chr12&82150470,chr16&19346692,chr32&5927230
EOG090B058M,chr9&136410669,chr8&95852613,,chr15&1328821,chr17&9360241,chr9&19599306,chr9&1268765,chr12&29182909,chr9&19657629,chr9&10088580,chr9&19953908,,chr4&40720307,chr3&212933057,chr12&82407240,chr16&19848938,
EOG090B05CE,chr9&136426471,chr8&95793541,,chr15&1317497,chr17&9350160,chr9&19604870,chr9&1279037,chr12&29188704,chr9&19663487,chr9&10074051,chr9&19947549,,chr4&40693848,chr3&212942409,chr12&82396437,chr16&19818948,chr32&7558066
EOG090B04IR,chr9&136940928,chr8&137744719,chr17&5940274,chr15&11686556,chr17&285297,chr12&8567354,chr12&12093747,chr7&21322779,chr12&14267641,chr12&25892314,chr12&13067042,chrD4&93132035,chrY3&91000,chr3&214178777,chr12&83104621,chr16&3210320,chr32&15331197
EOG090B027J,chr9&137174942,chr8&157329486,chr17&934000,chr15&10133598,chr17&1678854,chr8&5325779,chr8&3447343,chr4&2116135,chr8&72882,chr8&33952913,chr8&7041894,chrD4&93298133,chrX4&4442309,chr3&214348495,chr12&83287574,chr16&5147774,chr32&460096
EOG090B05UI,chr9&137555239,chr8&140658196,chr17&1108895,chr15&10373059,chr17&1444090,chr9&2136381,scaffold_27_ctg1&1629274,chr12&8497038,chr9&28194015,chr9&31944431,chr9&2047543,chrD4&93586145,chrX4&3841763,chr3&214555921,chr12&83545316,chr16&954708,chr32&1492482
EOG090B0FAQ,chr9&137580536,chr8&140750346,chr17&1116040,chr15&10383049,chr17&1429653,chr12&8606773,chr12&12028768,chr7&21389562,chr12&14307835,chr12&25956884,chr12&13028231,chrD4&93590700,chrX4&3825186,chr3&214565568,chr12&83558674,chr16&918893,chr32&1464845
EOG090B02WI,chr10&180013,,chr2&10915871,chr1&107794205,chr2&10753950,chr17&20116550,chr17&31208220,chr18&5263266,,chr17&16938094,chr17&22694256,chrB4&138054,chr13&8368129,chr1&79190058,scaffold_109_arrow_ctg1&465568,chr2&21713668,chr2&33732349
EOG090B0AEA,chr10&1019517,,chr2&11451591,chr1&108365081,chr2&11308039,chr2&34000674,chr20&13233463,chr9&9009773,chr20&13869539,chr20&5089127,chr20&18033251,chrB4&965699,chr13&9094043,chr1&78471900,scaffold_109_arrow_ctg1&1144771,chr2&22637618,chr2&34636650
EOG090B08RG,chr10&5878130,chr9&17477961,chr1&717413,chr3&1528216,scaffold_328_arrow_ctg1&124028,chr23&1998661,chr23&20326315,chr17&851466,chr23&9785837,chr6&24496984,chr23&3063428,chrB4&5085429,chr13&36809439,chr1&74542933,scaffold_110_arrow_ctg1&11903306,chr1&362330351,chr21&38445376
EOG090B08I4,chr10&6097066,chr9&17178101,chr1&3641106,chr3&3955594,chr1A&3451915,chr23&3314389,chr23&22405061,chr17&14644325,chr23&8172440,chr6&22580084,chr23&4527680,chrB4&5369248,chr13&36638675,chr1&68787497,scaffold_110_arrow_ctg1&12101702,chr1&357862332,chr21&41752717
EOG090B02NV,chr10&7707228,chr9&15537797,chr1&4322132,chr3&4610188,chr1A&3970634,chr23&12233720,chr23&4654577,chr17&21279975,chr23&875987,chr6&5422213,chr23&13945033,chrB4&6938521,chr13&35798666,chr1&70120046,,chr1&356604240,chr21&41192284
EOG090B08GD,chr10&8055656,chr4&417244222,chr1&4537649,chr3&4817302,chr1A&4229735,chr5&6910336,chr23&4761580,chr5&28830275,chr23&803500,chr6&5550210,chr5&21701595,chrB4&7272544,chrX1&89779869,chr1&70416038,scaffold_110_arrow_ctg1&13571029,chr7&107526622,
EOG090B09N6,chr10&11852078,chr9&11924584,chr1&6313540,chr3&6628664,chr1A&5981909,chr23&11337351,chr23&2861446,chr17&19455298,fCotGob3_42arrow_ctg1&778227,chr6&1445331,chr23&14868676,chrB4&11014587,chr13&33376766,chr1&67648085,scaffold_110_arrow_ctg1&16700531,chr1&353876790,chr21&41853199
EOG090B01Q1,chr10&12069034,chr9&11432553,chr1&6401461,chr3&6728941,chr1A&6063310,chr6&16813505,chr6&15460415,chr7&51200585,chr6&19862206,chr6&63415132,chr6&7311477,chrB4&11211090,chr13&33247293,chr1&67836361,scaffold_110_arrow_ctg1&16852700,chr1&353619655,chr21&41969685
EOG090B08MX,chr10&12196246,chr9&11316962,chr1&6455636,chr3&6780427,chr1A&6113241,chr23&3349693,chr23&22331783,chr17&14713132,chr23&8142052,chr6&21563849,chr23&4558226,chrB4&11322992,chr13&33146361,chr1&67954931,scaffold_110_arrow_ctg1&16967177,chr1&353472694,chr21&42022474
EOG090B01KU,chr10&13161247,chr9&10432057,chr1&6847005,chr3&7180964,chr1A&6469428,chr23&3430337,chr23&22186805,chr17&14838359,chr23&8056422,chr6&21386321,chr23&4710196,chrB4&12230617,chrX5&3758891,chr1&74104008,scaffold_110_arrow_ctg1&71935,chr1&352759475,chr21&42591361
EOG090B07QC,chr10&13443342,chr9&10088188,chr1&6945216,chr3&7275052,chr1A&6543127,chr6&11149286,,chr7&59063820,,,chr6&22987279,chrB4&12464683,chr13&32538544,chr1&73874534,scaffold_110_arrow_ctg1&280220,chr1&352491219,chr21&42227245
EOG090B01MH,chr10&13651905,chr9&9811603,chr1&7030911,chr3&7360707,chr1A&6623230,chr6&11466235,chr6&22892829,chr7&58576792,chr6&13846532,chr6&42327921,chr6&24047984,chrB4&12663432,chr13&32337135,chr1&65725806,scaffold_110_arrow_ctg1&468522,chr1&352276443,chr21&42322637
EOG090B073N,chr10&14908408,chr9&8568748,chr1&7641783,chr3&7976474,chr1A&7209021,chr23&13575055,chr23&3112304,chr17&17599720,chr23&1738278,chr6&1569336,chr23&15481903,chrB4&13839531,chr13&31770113,chr1&66788673,scaffold_110_arrow_ctg1&1465973,chr1&351380386,chr21&42797609
EOG090B0CXH,chr10&15103315,chr2&159893825,chr2&21816689,chr1&119461747,chr2&22137655,chr16&11363210,chr16&23713960,,chr16&11063283,chr16&14718237,chr16&15067932,chrB4&13967364,chr13&20804309,chr1&66913149,scaffold_110_arrow_ctg1&1574560,chr2&41851164,
EOG090B01UL,chr10&15212915,,chr2&21727264,chr1&119366877,chr2&22039503,chr16&11374916,chr16&23673093,chr11&19716588,chr16&11077189,chr16&14732584,chr16&15034958,chrB4&14085938,chr13&20820921,chr1&67020405,scaffold_110_arrow_ctg1&1664748,chr2&41705538,chr2&106148688
EOG090B0688,chr10&15772197,,chr2&21469645,chr1&119090253,chr2&21783981,chr16&12163738,chr16&22489878,chr11&18602540,chr16&11946322,chr16&15911377,,chrB4&14624267,,,scaffold_110_arrow_ctg1&2099893,chr2&41279663,chr2&105509108
EOG090B08GW,chr10&16472546,chr2&155981456,,chr1&118909896,chr2&21611110,,chr17&21371783,chr18&14577465,chr17&8265412,chr17&5638755,chr17&16705946,chrB4&15328203,chr13&21401458,chr1&65059106,scaffold_110_arrow_ctg1&2671149,chr2&40985175,chr2&108083907
EOG090B05PD,chr10&18545933,chr2&151957326,chr2&20258362,chr1&117819254,chr2&20545631,chr2&21782960,chr20&23191884,chr9&20288842,chr20&4327983,chr20&14221292,chr20&10170355,chrB4&17233938,chr13&19960469,chr1&63317260,scaffold_110_arrow_ctg1&4298133,chr2&39145773,chr2&126501654
EOG090B03OT,chr10&22927587,,chr2&18556932,chr1&115967961,chr2&18723317,chr2&26238619,chr20&29011036,chr9&14329018,chr20&10162723,chr20&25106951,chr20&5282683,chrB4&21247146,chr13&17994817,chr1&55440395,scaffold_110_arrow_ctg1&7938277,chr2&35851005,chr2&129459998
EOG090B02JI,chr10&25023224,chr2&139557546,chr2&17821407,chr1&115175853,chr2&17970759,chr2&19439355,chr20&19775647,chr9&23782048,chr20&6640953,,chr20&12916675,chrB4&23086625,chr13&17072599,chr1&57984118,scaffold_110_arrow_ctg1&9643185,chr2&34496897,
EOG090B082Z,chr10&26702562,,chr2&17165520,chr1&114494905,chr2&17294657,chr2&19645591,chr20&20090439,chr9&23444237,chr20&6397136,chr20&10721873,chr20&12652992,chrB4&24509705,chr13&16343359,chr1&56716426,scaffold_110_arrow_ctg1&10923795,chr2&33243916,chr2&133208280
EOG090B0BJG,chr10&28677898,chr2&131689322,chr2&16412491,chr1&113684370,chr2&16468982,,chr20&11285223,chr9&6916754,chr20&15359820,chr20&3150046,chr20&16870252,chrB4&26285696,chr13&15381793,chr1&56165203,chr5&1022974,chr2&31538773,chr2&136128479
EOG090B05J8,chr10&30304307,chr2&130149237,chr2&16074679,chr1&113330662,chr2&16080094,chr2&29640789,chr20&10938415,chr9&6632171,chr20&15542213,chr20&3372061,chr20&16761305,chrB4&27075489,chr13&14941484,chr1&55365717,chr5&1740797,chr2&30917223,chr2&37602394
EOG090B0GQS,chr10&32511315,chr3&112283712,chr3&41535050,chr6&67111157,chr3&108935495,chr15&16884238,chr15&8195485,chr13&23209960,chr15&20510502,chr15&1781563,chr15&19662807,chrA3&84931659,chr9&49753767,chr12&854463,,chr3&206205826,chr8&81452573
EOG090B02FC,chr10&35010311,chr2&119796708,chr2&14058317,chr1&111213193,chr2&14041598,chr2&33207133,chr20&12424730,chr9&8101935,chr20&14520319,chr20&1533525,chr20&17474172,chrB4&31639185,chr13&12336817,chr1&106717652,chr5&5754350,chr2&27173102,chr2&11443447
EOG090B02TJ,chr10&45615436,chr7&135375556,chr6&16636607,chr5&62302680,chr6&18360340,chr15&10835993,chr15&17176183,chr13&14678078,chr15&13849593,chr15&15119895,chr15&11919029,chrD3&88665467,chr3&126449856,chr5&106406888,chr25&3454032,chr7&71087915,chr37&15039834
EOG090B09U7,chr10&49366116,,chr6&17504222,chr5&63367405,chr6&19352035,chr15&9853652,chr15&18585154,chr13&13305764,chr15&12754210,chr15&16551528,chr15&12935678,chrD2&40369275,chr3&129460712,chr5&107612660,chr16&63973878,chr7&69178375,chr37&1101448
EOG090B06C5,chr10&58196076,,chr6&13915770,chr5&38671677,chr6&6633915,chr19&826332,chr19&23843661,chr8&23815368,chr19&917057,chr19&21920604,chr19&2939196,chrD2&67658197,chr3&103728047,chr5&136333937,chr16&39131378,chr7&40661243,chr15&45724458
EOG090B020O,chr10&58778285,,chr6&9043577,chr5&33391098,chr6&8395916,chr15&14081000,chr15&12565816,chr13&18967186,chr15&17502699,chr15&9895039,chr15&14369222,chrD2&67033313,chr3&95607714,chr5&135824683,chr16&39572287,chr7&51510396,chr15&45357380
EOG090B014D,chr10&62037468,chr7&198636911,chr6&10209729,chr5&34652364,chr6&7253561,chr15&15292697,chr15&10597801,chr13&20842548,chr15&18905407,chr15&7843315,chr15&18045722,chrD2&63683748,chr3&98536275,chr5&132963333,chr16&42223852,chr7&49481358,chr15&43908884
EOG090B0327,chr10&62197908,,chr6&10282861,chr5&34728691,chr6&7184166,chr15&15373539,chr15&10587183,chr13&20933641,chr15&18983540,chr15&7827760,chr15&18119819,chrD2&63542803,chr3&98667134,chr5&132831103,chr16&42344802,chr7&49358186,chr15&43847281
EOG090B0AOY,chr10&63202438,chr2&764222614,chr2&139802779,chr1&11568264,chr2&140494643,chr11&1784095,chr11&118248,chr22&2416219,chr11&17247923,,chr11&20940650,chrF2&15764336,chr4&3101833,chr7&128988917,chr14&61411995,chr2&276146281,chr4&64589205
EOG090B0EKB,chr10&67797116,chr7&191805911,chr6&11910533,chr5&36518599,chr6&1284131,chr15&5213436,chr15&24901477,chr13&6820894,chr15&6613434,chr15&23298489,chr15&7022612,chrD2&58433291,chr3&103042817,chr5&128383563,chr16&46555326,chr7&46033180,chr15&41765293
EOG090B0301,chr10&67884722,chr7&191689127,chr6&11936089,chr5&36531003,chr6&1297274,chr15&5207493,chr15&24905596,chr13&6813699,chr15&6616876,chr15&23286204,chr15&7025569,chrD2&58373406,chr3&103091025,chr5&128328559,chr16&46622723,chr7&45989820,chr15&41746552
EOG090B0IOZ,chr10&68231219,chr7&190887262,chr6&12072981,chr5&36686505,chr6&1428502,chr15&5181850,chr15&24945027,chr13&6785994,chr15&6653175,chr15&24397273,chr15&7055856,chrD2&58099503,chr3&89221617,chr5&128054480,chr16&46888067,chr7&45742876,chr15&41528232
EOG090B00L6,chr10&68416661,chr7&190049859,chr6&12139489,chr5&36759941,chr6&1492661,chr3&4627155,chr3&21131703,chr1&23749320,,chr3&22861938,chr3&15848766,chrD2&57891940,chr3&89004375,chr5&127847096,chr16&47003984,chr7&45576000,chr15&49780976
EOG090B02KX,chr10&69180292,chr7&189076883,chr6&12411287,chr5&37022013,chr6&1728344,chr3&4720777,chr3&20973508,chr1&23611008,chr3&23503055,chr3&23017764,chr3&16110605,chrD2&57217840,chr3&88318223,chr5&127206587,chr16&47553771,chr7&44995594,chr15&50170981
EOG090B03UK,chr10&70843697,chr7&123577680,chr6&13298366,chr5&37968788,chr6&2592872,chr15&5067181,chr15&25062151,chr13&6657732,chr15&6773766,chr15&24589291,chr15&7166079,chrD2&55823166,chr3&86445674,chr5&125806633,chr16&48863116,chr7&42661344,chr37&8511615
EOG090B099G,chr10&72122964,chr7&120307575,chr6&13469481,chr5&38198108,chr6&3016097,chr19&11785036,chr19&14844331,chr8&11292550,chr19&11222248,chr19&555643,chr19&13683433,chrD2&54649913,chr3&85157182,chr5&124628688,chr16&49938621,chr7&41654651,chr37&6484097
EOG090B0K4P,chr10&72223915,chr7&120225941,chr6&13503562,chr5&38238336,chr6&3008346,chr19&11795421,chr19&14849743,chr8&11289955,chr19&11219595,chr19&552521,chr19&13688051,chrD2&54640528,chr3&85131257,chr5&124613017,chr16&50012956,chr7&41642426,chr37&6476362
EOG090B044R,chr10&72898570,chr7&133939808,chr6&13739716,chr5&38484420,chr6&2777748,chr15&7761095,chr15&21526217,chr13&10311014,chr15&10191232,chr15&19861835,chr15&10220229,chrD2&53990873,chr3&84487911,chr5&123918550,chr16&50559744,chr7&41029591,chr37&6222465
EOG090B0E5M,chr10&73243400,chr7&134817307,chr6&13862773,chr5&38614632,chr6&3258829,chr15&14426251,chr15&12115537,chr13&19419562,chr15&17882100,chr15&9463776,chr15&14077933,chrD2&53654922,chr3&84263828,chr5&123652039,chr16&50800582,chr7&40831286,chr37&21812032
EOG090B00DK,chr10&73785879,chr7&116796485,chr6&1362110,chr5&24335531,chr6&16409546,chr15&1608637,scaffold_55_ctg1&1848417,chr13&31843729,,chr15&36404287,chr15&2223370,chrD2&53189522,chr3&120523109,chr5&123169845,chr16&51161448,chr7&75082146,scaffold_884_ctg1&5693
EOG090B00QU,chr10&77723925,chr16&26994022,chrZ&139832,chrZ&101736474,chrZ&76124,chr12&6790196,chr12&14664443,chr7&18639716,chr12&16753782,chr12&23013496,chr12&14842919,,chr3&72918625,chr9&10772101,chr19&47529512,chr6&114855384,chr1&152110481
EOG090B00IL,chr10&77977478,chr16&18175501,chr6&3757330,chr5&27315871,chr6&13738375,chr19&11590732,chr19&14550771,chr8&11559138,chr19&11436600,chr19&767077,chr19&13510375,chrD2&49428143,chr3&116155943,chr5&119242211,chr16&54628522,chr7&62682859,chr37&2078472
EOG090B0BG7,chr10&80489234,chr7&162292751,chr6&5678617,chr5&29462740,chr6&11834568,chr15&21887244,chr15&84917,chr13&33086449,fCotGob3_295arrow_ctg1&25250,chr15&135099,chr15&21651320,,chr3&80192776,chr5&117259475,chr16&56396786,chr7&58879212,chr37&21889230
EOG090B08ZX,chr10&84141501,chr7&155550435,chr6&6882725,chr5&30868876,chr6&10711416,chr19&11986999,chr19&15095716,chr8&11047549,chr19&10997909,chr19&308899,chr19&13879397,chrD2&44810108,chr3&77832036,chr5&113631866,chr16&59443638,chr7&56016914,chr37&15214843
EOG090B06QF,chr10&86936743,chr7&150963040,chr6&7377104,chr5&31443488,chr6&10106165,chr15&21094381,chr15&1244629,chr13&29789052,fCotGob3_92arrow_ctg1&6710,chr15&346,chr15&22139292,chrD2&42421782,chr3&94527616,chr5&110664423,chr16&61850330,chr7&54883321,chr37&14615514
EOG090B062Y,chr10&88899333,chr7&216671493,chr6&18071182,chr5&63949067,chr6&19884732,chr9&21962018,chr19&21570010,,chr9&23178917,chr9&11710140,chr19&19610367,chrD2&78762847,chr3&110527678,chr5&143770465,chr16&32346528,chr7&35499709,chr39&802282
EOG090B0CET,chr10&90871987,chr7&219267147,chr6&18459460,chr5&64409370,chr6&20256649,chr19&18348479,chr19&21386392,chr8&350130,,chr6&50474,chr19&19669718,chrD2&36250789,chr3&111625885,chr5&145452437,chr16&30912188,chr7&34523478,
EOG090B0CU2,chr10&91222872,,chr6&18564645,chr5&64532720,chr6&20358633,chr15&20355931,chr15&2490477,chr13&28630558,,chr15&1183430,chr15&22802605,chrD2&35931371,chr3&111827408,chr5&145742802,chr16&30626842,chr7&34321336,
EOG090B0A2L,chr10&92291495,chr5&310687348,chr6&19575500,chr5&65642103,chr6&21331392,chr15&4507489,chr15&25769487,chr13&5915466,chr15&4449018,chr15&25834401,chr15&6830574,chrD2&34991988,chr3&48027228,chr5&146573674,chr16&29892579,chr7&32063597,chr15&8509542
