BuscoID,BUSCO_LittleSkate,BUSCO_ThornySkate,BUSCO_Zebrafish,BUSCO_Chicken,BUSCO_Mouse,BUSCO_Human
319099at7742,chr20&6618011,chr23&7039714,chr23&25777898,chr20&5466151,chr2&163469503,chr20&44306625
273166at7742,chr20&6751373,chr23&7187932,chr23&25868610,chr20&5400717,chr2&163607227,chr20&44480000
218283at7742,chr20&6932723,chr23&7372269,chr11&12860868,chr20&9616190,chr2&181365672,chr20&63708581
404952at7742,chr20&7274107,chr23&7751992,chr23&41780140,chr20&9783401,chr2&129688001,chr20&1980323
168479at7742,chr20&8917559,chr23&9547233,chr23&3952184,chr20&13825425,chr2&167421752,chr20&49812923
169465at7742,chr20&9055982,chr23&9690724,chr23&3517690,chr20&13803692,chr2&167483350,chr20&49905619
235765at7742,chr20&11217775,chr23&11884519,chr6&55854450,chr20&12348691,chr2&170485677,chr20&54157179
232468at7742,chr20&11614155,chr23&12301037,chr23&38252200,chr20&12527002,chr2&170112505,chr20&53571744
360846at7742,chr20&14534859,chr23&15604723,chr6&60044386,chr20&6708547,chr2&121008510,chr15&43185499
123570at7742,chr20&14885274,chr23&16066038,chr23&43421405,chr20&10402567,chr2&157982274,chr20&37983456
223032at7742,chr20&15955420,chr23&17318418,chr11&15468699,chr20&10334234,chr2&154335531,chr20&33359043
191192at7742,chr20&16985819,chr23&18432979,chr6&55426678,chr20&10605456,chr2&165001582,chr20&46062300
283060at7742,chr20&17183033,chr23&18575814,chr12&18525142,chr20&10525811,chr2&164830872,chr20&45888758
277067at7742,chr20&17628716,chr23&19099378,chr6&55299511,chr20&10503826,chr2&164746054,chr20&45792005
172339at7742,chr20&17922461,chr23&19383981,chr11&15225201,chr20&5019766,chr2&157279323,chr20&37179357
305009at7742,chr20&19108199,chr23&20707820,chr1&28835631,chr1&93686567,chr16&38498933,chr3&119498734
421821at7742,chr20&20231660,chr23&21920382,chr19&47191490,chr20&5127360,chr2&164425791,chr20&45322710
283821at7742,chr20&22137093,chr23&24101903,chr23&43467799,chr20&2177267,chr2&154560688,chr20&33676732
353601at7742,chr20&22163355,chr23&24128581,chr6&2168111,chr20&2166666,chr2&154587829,chr20&33707706
164678at7742,chr20&22697418,chr23&24669930,chr23&6951061,chr20&2544365,chr2&155702095,chr20&35115433
226528at7742,chr20&22759533,chr23&24730953,chr6&50695494,chr20&601547,chr2&155278536,chr20&34560866
366345at7742,chr20&23040211,chr23&25025563,chr8&28700455,chr20&5542402,chr2&165395846,chr20&46535615
135248at7742,chr20&23080545,chr23&25069620,chr8&28667280,chr20&5551256,chr2&165406680,chr20&46560022
139241at7742,chr20&23139442,chr23&25154113,chr9&331505,chr20&3738695,chr2&158625142,chr20&38748479
199553at7742,chr20&26676407,chr23&29005588,chr11&1533535,chr20&3631570,chr2&163003353,chr20&43593960
137301at7742,chr20&26699426,chr23&29042873,chr11&1551794,chr20&3608729,chr2&163054829,chr20&43667284
253042at7742,chr20&27035309,chr23&29366784,chr23&547513,chr20&7757151,chr2&180068011,chr20&62182530
93412at7742,chr20&28990648,chr23&31465294,chr6&55327909,chr20&10541732,chr2&164879359,chr20&45934674
366844at7742,chr20&29292325,chr23&31820142,chr17&9951943,chr5&36120977,chr12&54673583,chr14&34516310
317054at7742,chr20&29883305,chr23&32487738,chr6&56076941,chr20&11970387,chr2&172440671,chr20&56468698
218109at7742,chr20&29890043,chr23&32475084,chr6&56099554,chr20&11980561,chr13&40872532,chr20&56491557
255610at7742,chr20&29926790,chr23&32526580,chr23&6544759,chr20&11632319,chr2&172979909,chr20&57329868
223079at7742,chr20&29960834,chr23&32565342,chr6&22323055,chr20&11638905,chr2&173001583,chr20&57351464
105115at7742,chr20&30426622,chr23&33241886,chr23&12361865,chr20&5095095,chr2&164497559,chr20&45416157
338803at7742,chr20&30744653,chr23&33571402,chr6&49723289,chr20&11076024,chr2&174077058,chr20&58652007
130375at7742,chr20&31710516,chr23&34563705,chr6&49782598,chr20&10902101,chr2&174415897,chr20&58981256
418749at7742,chr20&32615908,chr23&35709573,chr11&355328,chr20&10087946,chr2&153009654,chr20&31945807
165094at7742,chr20&32693700,chr23&35778190,chr11&27818533,chr20&11993180,chr2&172370604,chr20&56395553
198404at7742,chr20&32777368,chr23&35849739,chr11&27746079,chr20&11992062,chr2&172401637,chr20&56430234
372200at7742,chr20&36875865,chr23&40011539,chr6&52339851,chr20&1359857,chr2&155820102,chr20&35279197
220601at7742,chr20&37070943,chr23&40197900,chr6&50393141,chr20&1189330,chr2&156008141,chr20&35542098
385398at7742,chr21&2872644,chr22&4263010,chr6&8592048,chr14&8032659,chr16&14300130,chr16&15867440
45908at7742,chr21&3277889,chr22&5036069,chr6&14450,chr14&7930536,chr16&14111530,chr16&15596693
119796at7742,chr21&3633365,chr22&5405174,chr3&36589922,chr14&488091,chr16&13780757,chr16&29075033
288402at7742,chr21&3783702,chr22&6127681,chr12&19384639,chr14&510235,chr16&11190250,chr16&11837787
256968at7742,chr21&4711078,chr22&7064980,chr12&19867018,chr14&668105,chr16&11805357,chr16&12664886
87266at7742,chr21&5940862,chr22&8332780,chr12&19959503,chr14&1071978,chr16&13109935,chr16&13920199
432210at7742,chr21&6236922,chr22&8652729,chr24&39511628,chr14&15268672,chr7&119909804,chr16&20915556
415364at7742,chr21&6771073,chr22&9300534,chr21&30402147,chr13&10806538,chr10&62701164,chr10&92216332
106853at7742,chr21&7982594,chr22&10557660,chr3&15863283,chr14&14036724,chr17&24964782,chr16&1614640
284498at7742,chr21&8382352,chr22&11040657,chr3&36429008,chr14&14764163,chr16&5009211,chr16&4797460
161077at7742,chr21&8406260,chr22&11067777,chr3&36442985,chr14&14737282,chr16&5015528,chr16&4805236
16096at7742,chr21&9193336,chr22&11917170,chr3&26909280,chr14&9469928,chr16&10496800,chr16&10895302
392215at7742,chr21&9552366,chr22&12291375,chr3&27049540,chr14&9605942,chr16&10283744,chr16&10514013
26890at7742,chr21&11328488,chr22&14267999,chr3&27607531,chr14&10331111,chr16&8690780,chr16&8893998
185168at7742,chr21&11458883,chr22&14424864,chr1&59304948,chr14&1292167,chr16&11075018,chr16&11679195
193294at7742,chr21&11727601,chr22&14713430,chr3&45846199,chr14&13601984,chr17&24876155,chr16&1790600
205589at7742,chr21&13783069,chr22&16885124,chr12&1455147,chr14&5143251,chr11&59818055,chr17&17247098
382946at7742,chr21&14462527,chr22&17579356,chr3&39692261,chr14&5630317,chr11&61505209,chr17&19341238
66866at7742,chr21&17779268,chr22&21386379,chr12&17620128,chr14&1395660,chr5&143937083,chr7&6754217
64359at7742,chr21&17813582,chr22&21419428,chr12&17603795,chr14&1382543,chr5&143909829,chr7&5973399
294706at7742,chr21&17833134,chr22&21440819,chr3&61108714,chr14&1380015,chr5&143902802,chr7&6009433
128396at7742,chr21&17842250,chr22&21451417,chr12&17592911,chr14&1363780,chr5&143871680,chr7&6023866
156795at7742,chr21&18065088,chr22&21681660,chr12&964760,chr14&9205005,chr5&143464682,chr7&6409837
289044at7742,chr21&18168823,chr22&21799127,chr12&993315,chr14&9132176,chr7&121034811,chr16&21599734
101941at7742,chr21&18225015,chr22&21853655,chr12&1015283,chr14&9071643,chr7&120922933,chr16&22297318
83010at7742,chr21&18276659,chr22&21902457,chr12&10382531,chr14&9050728,chr7&120858420,chr16&22225730
115534at7742,chr21&19161763,chr22&22864057,chr3&9582225,chr14&12871776,chr16&4040123,chr16&3658129
128918at7742,chr21&19230259,chr22&22937136,chr24&39129341,chr14&14271214,chr17&24181241,chr16&2496149
95435at7742,chr21&19276178,chr22&22990087,chr3&12351225,chr14&13094421,chr16&4616547,chr16&4340127
119886at7742,chr21&19376939,chr22&23105353,chr24&37800144,chr14&14162894,chr17&25100008,chr16&1494282
39393at7742,chr21&19424976,chr22&23155667,chr3&15085835,chr14&13353920,chr7&126102289,chr16&28098538
305955at7742,chr21&19846273,chr22&23569117,chr24&37461379,chr14&13192157,chr16&3909132,chr16&3504731
402344at7742,chr21&19879265,chr22&23601778,chr24&37681398,chr14&14221510,chr15&76948809,chr8&145049437
351544at7742,chr21&19893159,chr22&23617252,chr17&33688489,chr8&4306671,chr12&113156437,chr14&105491376
108633at7742,chr21&19921394,chr22&23655393,chr24&37436916,chr14&13154350,chr16&3947910,chr16&3546746
129880at7742,chr21&19994160,chr22&23738819,chr24&37664552,chr14&13232661,chr16&4941274,chr16&4696351
141754at7742,chr21&20089005,chr22&23819168,chr3&12554922,chr14&14609233,chr17&24223898,chr16&2429482
290523at7742,chr21&20847936,chr22&24580925,chr12&20379641,chr14&6996633,chr7&123396986,chr16&25111884
212520at7742,chr21&20930324,chr22&24645600,chr12&19199961,chr1&51185275,chr15&78899903,chr22&37639788
331452at7742,chr21&21230533,chr22&24953463,chr12&18571540,chr14&6905008,chr5&143316542,chr7&6580562
281421at7742,chr21&21354178,chr22&25034195,chr12&18544180,chr14&6882253,chr17&24475833,chr16&2197195
352195at7742,chr21&21712866,chr22&25476313,chr12&18410890,chr14&5388223,chr11&60401401,chr17&18018549
347249at7742,chr21&21916757,chr22&25689751,chr1&11855743,chr14&3718401,chr5&140670079,chr7&2571591
238523at7742,chr21&21954648,chr22&25730825,chr3&42090511,chr14&3488858,chr5&140341529,chr7&2255056
327840at7742,chr21&22007454,chr22&25788044,chr3&42125518,chr14&3477948,chr5&140328338,chr7&2235122
243611at7742,chr21&23204397,chr22&27038958,chr7&71577928,chr2&101193111,chr17&94727250,chr18&2539000
10003at7742,chr21&23291450,chr22&27148917,chr3&42991992,chr14&2960776,chr5&139751518,chr7&1470577
174048at7742,chr21&25445327,chr22&29454594,chr9&30375584,chr1&123458003,chrX&164422754,chrX&15321506
378949at7742,chr21&25685561,chr22&29704357,chr3&35551270,chr14&7289030,chr7&122133134,chr16&23641543
323416at7742,chr21&25789201,chr22&29814998,chr3&43942288,chr14&7316394,chr7&122067666,chr16&23557952
163295at7742,chr21&25834995,chr22&29864804,chr1&59015263,chr14&7322183,chr7&122039075,chr16&23524371
80137at7742,chr21&25876849,chr22&29907249,chr24&37195463,chr14&7338783,chr7&121923302,chr16&23388920
301292at7742,chr21&27100376,chr22&31173433,chr3&44081650,chr14&7676453,chr7&125451482,chr16&27210124
302536at7742,chr21&27135588,chr22&31194929,chr3&44064800,chr14&7683041,chr7&125467764,chr16&27225157
384558at7742,chr21&27650899,chr22&31774945,chr24&37329520,chr14&7821051,chr17&25240253,chr16&1349437
293276at7742,chr21&27660556,chr22&31785256,chr24&37338540,chr14&7823924,chr17&25234622,chr16&1352128
46694at7742,chr21&27763952,chr22&31903653,chr3&40235385,chr14&5482517,chr11&60740523,chr17&18274802
28500at7742,chr21&27787805,chr22&31932017,chr3&40207567,chr14&5467856,chr11&60714313,chr17&18245138
259058at7742,chr21&27935759,chr22&32089851,chr1&8509116,chr14&5437344,chr11&60538423,chr17&18184244
264816at7742,chr21&28197458,chr22&32368022,chr3&28869650,chr14&13793449,chr16&5245267,chr3&130099258
30973at7742,chr21&28807915,chr22&33035920,chr24&39537615,chr14&12293603,chr7&125800902,chr16&27688927
413775at7742,chr21&30066744,chr22&34382587,chr3&46363507,chr14&12384767,chr11&32205622,chr16&53990
416506at7742,chr21&30840466,chr22&35210796,chr3&16003391,chr14&14729546,chr17&24895168,chr16&1772221
399667at7742,chr21&31040307,chr22&35444098,chr12&1289548,chr14&5192238,chr11&59970818,chr17&17505791
102408at7742,chr21&31827379,chr22&36278680,chr3&41715096,chr14&3509415,chr5&140419361,chr7&2354922
145962at7742,chr21&31868734,chr22&36311286,chr1&11670942,chr14&3740294,chr5&140703716,chr7&2538069
114216at7742,chr21&31941282,chr22&36390694,chr3&40185843,chr14&6598673,chr17&24669758,chr16&1998232
81797at7742,chr21&32115639,chr22&36688104,chr3&62173396,chr14&6543068,chr17&24700673,chr16&1972165
395831at7742,chr21&32180164,chr22&36759075,chr3&18405265,chr14&6537255,chr17&24722117,chr16&1957380
250198at7742,chr21&32538827,chr22&37126159,chr12&18533198,chr14&6452009,chr17&24813013,chr16&1834256
274480at7742,chr21&32949455,chr22&37586384,chr3&35538578,chr14&6389123,chr17&25728210,chr16&785950
56477at7742,chr21&32959719,chr22&37604414,chr1&9199156,chr14&6377619,chr17&25719148,chr16&788685
142324at7742,chr21&33109197,chr22&37773898,chr1&8555465,chr14&4784148,chr5&145148332,chr7&99419967
173398at7742,chr21&33644573,chr22&38339555,chr1&8638460,chr14&4550946,chr5&142872364,chr7&5481775
94269at7742,chr21&34518559,chr22&39236000,chr3&40876553,chr14&4404879,chr5&142464095,chr7&4775716
321199at7742,chr21&35693507,chr22&40518459,chr3&15849650,chr14&4936389,chr11&60834231,chr17&21171412
244439at7742,chr21&37335527,chr22&42356504,chr3&27884813,chr14&10511222,chr16&8473849,chr16&8625666
171708at7742,chr21&37397454,chr22&42438935,chr3&27836599,chr14&10463567,chr16&8572881,chr16&8730717
400325at7742,chr21&37450545,chr22&42503657,chr22&26854130,chr14&10461214,chr16&8621872,chr16&8795952
210385at7742,chr21&37530963,chr22&42594110,chr1&9873511,chr14&12719047,chr5&143301802,chr7&6590284
301464at7742,chr21&37546137,chr22&42609229,chr3&27767401,chr14&12703654,chr17&24433144,chr16&2239979
51434at7742,chr21&37922782,chr22&43098399,chr12&11167891,chr14&15105002,chr7&118740675,chr16&19555679
359556at7742,chr21&38162282,chr22&43341046,chr6&10971914,chr14&8867807,chr7&118507362,chr16&19061650
2066at7742,chr21&38347006,chr22&43584941,chr3&31105696,chr14&8721786,chr7&118120292,chr16&18825363
2845at7742,chr22&1920628,chr21&2464393,chr4&18456132,chr1&45953709,chr10&92862850,chr12&96489610
162426at7742,chr22&3250060,chr21&4502617,chr4&25925423,chr1&45470220,chr10&93970193,chr12&95247185
373004at7742,chr22&4377964,chr24&15693837,chr23&5104604,chr26&1098757,chr7&61549243,chr1&202331835
41890at7742,chr22&4619250,chr21&6929729,chr18&15840526,chr1&44639018,chr10&95971575,chr12&92759015
97043at7742,chr22&4808064,chr21&7113556,chr4&20486816,chr1&67963455,chr6&146549946,chr12&26905497
353318at7742,chr22&5137342,chr21&7500738,chr18&16111185,chr1&67612224,chr6&145934174,chr12&26195673
194866at7742,chr22&5513383,chr21&7897400,chr4&17245041,chr1&67162909,chr6&145175052,chr12&25108548
41344at7742,chr22&6573780,chr21&9080823,chr18&6641491,chr1&66503373,chr6&143012008,chr12&22449760
203050at7742,chr22&7338755,chr21&9905481,chr4&72020874,chr1&65298341,chr6&142345733,chr12&21437731
164950at7742,chr22&9425665,chr21&12046120,chr25&28555783,chr1&63214795,chr6&137997959,chr12&16204921
266654at7742,chr22&9451671,chr21&12074302,chr4&12755474,chr1&63109363,chr6&137778075,chr12&15952779
286842at7742,chr22&9492267,chr21&12098358,chr4&16877461,chr1&63098675,chr6&137735355,chr12&15882708
138669at7742,chr22&10348942,chr21&13028179,chr4&17642840,chr6&9967641,chr19&44110516,chr10&100233227
7262at7742,chr22&10523594,chr21&13221868,chr18&7150144,chr1&74544495,chr6&125544510,chr12&5949015
422090at7742,chr22&11469659,chr21&14218756,chr4&28372166,chr1&15825523,chr6&85914526,chr2&73729943
52094at7742,chr22&14030395,chr21&18125380,chr4&17845475,chr1&46718161,chr10&90991450,chr12&98648360
78859at7742,chr22&15283416,chr21&19479313,chr4&2549359,chr1&14698648,chr12&31741348,chr7&107203516
287339at7742,chr22&15385405,chr21&19591272,chr4&2638163,chr1&14881105,chr12&31640676,chr7&107567086
156291at7742,chr22&15718288,chr21&19961891,chr25&16838258,chr1&73358112,chr6&126932897,chr12&4489807
241002at7742,chr22&15840901,chr21&20082827,chr25&16772631,chr1&73692962,chr6&126822019,chr12&4649127
404307at7742,chr22&15861465,chr21&20104484,chr25&19594563,chr1&15836941,chr15&85854012,chr22&46297401
50070at7742,chr22&20516091,chr21&25215072,chr2&136325,chr1&20276230,chr15&88982965,chr22&50090089
132656at7742,chr22&20624122,chr21&25328678,chr18&14906643,chr1&20328966,chr15&89060104,chr22&50170761
18037at7742,chr22&20751637,chr21&25470808,chr25&5755874,chr1&20464869,chr15&89100412,chr22&50217736
349840at7742,chr22&23190345,chr21&28176842,chr25&18708169,chr1&12935597,chr5&21425168,chr7&102749208
218430at7742,chr22&23389911,chr21&28391849,chr4&20480627,chr1&13066488,chr5&21665228,chr7&103103429
193657at7742,chr22&23436401,chr21&28447946,chr4&1771240,chr1&13115382,chr5&21757335,chr7&103312569
189840at7742,chr22&23813554,chr21&28880580,chr4&22353684,chr1&13487665,chr5&22487172,chr7&104126848
122918at7742,chr22&24193676,chr21&29274273,chr25&236584,chr1&14118864,chr5&23741840,chr7&105457790
98298at7742,chr22&24238421,chr21&29322306,chr4&18500244,chr1&14138747,chr5&23780618,chr7&105532316
252557at7742,chr22&24543935,chr21&29639315,chr4&20065235,chr1&1103415,chr6&28417996,chr7&127582014
303047at7742,chr22&24729256,chr21&29830635,chr18&6732603,chr1&1281162,chr15&89334503,chr22&50486898
168697at7742,chr22&24750002,chr21&29847244,chr12&1087263,chr1&1284843,chr17&25579208,chr16&854532
366264at7742,chr22&24816506,chr21&29921395,chr3&62196583,chr18&688058,chr11&67052421,chr17&10681119
169787at7742,chr22&26784252,chr21&33047007,chr22&1171862,chr26&3166906,chr1&193144531,chr1&209788420
72241at7742,chr22&28276393,chr21&34710893,chr4&14953817,chr1&1339503,chr6&29736011,chr7&129189152
189447at7742,chr22&28448434,chr21&34886989,chr4&5094428,chr1&1570258,chr6&30482931,chr7&130166451
158801at7742,chr22&28548789,chr21&34987789,chr4&14989797,chr1&1535442,chr6&30366677,chr7&130018192
239324at7742,chr22&28768331,chr21&35195874,chr4&15082731,chr1&1437791,chr6&30089924,chr7&129638423
276761at7742,chr22&28892931,chr21&35360778,chr25&18436340,chr1&1606625,chr6&30655702,chr7&130398891
431867at7742,chr22&28992159,chr21&35462222,chr4&15981096,chr1&1849338,chr13&3941156,chr10&5373721
311889at7742,chr22&29326908,chr21&35831005,chr25&3347633,chr1&1976898,chr6&34158380,chr7&134294833
299948at7742,chr22&31671419,chr21&38445376,chr4&11458235,chr4&52887531,chr2&11778589,chr10&5878130
252714at7742,chr22&34231402,chr21&41157013,chr4&25181759,chr1&4797502,chr2&10080631,chr10&7756080
87513at7742,chr22&34278723,chr21&41250828,chr4&25220918,chr1&4723160,chr2&10185083,chr10&7563083
278076at7742,chr22&34794454,chr21&41771947,chr4&25492617,chr1&4114139,chr2&11585625,chr10&6097066
327742at7742,chr22&34839216,chr21&41853199,chr4&1406308,chr1&6731534,chr2&6100336,chr10&11852078
47899at7742,chr22&34947024,chr21&41966616,chr25&8032655,chr1&6811050,chr2&5884397,chr10&12069034
347416at7742,chr22&34981279,chr21&42005726,chr4&7851742,chr1&6851074,chr2&5854859,chr6&36091989
265210at7742,chr22&34995735,chr21&42022474,chr4&7876263,chr1&6862559,chr2&5794854,chr10&12196246
260107at7742,chr22&35355794,chr21&42274989,chr18&8402243,chr1&7384215,chr2&4622331,chr10&13587087
105636at7742,chr22&35688574,chr21&42591361,chr4&7850703,chr1&7236823,chr2&4977850,chr10&13161247
115748at7742,chr22&35899814,chr21&42870923,chr4&9654137,chr1&8029394,chr5&9120029,chr7&87164942
145875at7742,chr23&59856,chr16&69222,chr24&36276161,chr27&7783216,chr11&101083010,chr17&42562623
376448at7742,chr23&110203,chr16&112805,chr3&37136869,chr27&7785939,chr11&101087326,chr17&42567125
366658at7742,chr23&125166,chr16&138974,chr3&37110051,chr27&7791438,chr11&101092400,chr17&42572968
328109at7742,chr23&336328,chr16&454201,chr12&9450095,chr27&7042112,chr11&98390038,chr17&39672803
237455at7742,chr23&694890,chr16&884559,chr6&10923131,chr27&7290027,chr11&99144958,chr17&40554742
30479at7742,chr23&997671,chr16&1245271,chr12&15273304,chr27&6953727,chr11&98155241,chr17&39407475
295741at7742,chr23&2204060,chr16&2768392,chr2&5691373,chr27&6836692,chr11&97742244,chr17&38801482
338050at7742,chr23&3594761,chr16&4319953,chr11&12096252,chr27&6625943,chr11&97315874,chr17&38278795
57824at7742,chr23&3735193,chr16&4448650,chr11&12109971,chr27&6595029,chr11&97207116,chr17&47552657
