BuscoID,BUSCO_LittleSkate,BUSCO_ThornySkate,BUSCO_Zebrafish,BUSCO_Chicken,BUSCO_Mouse,BUSCO_Human
255782at7742,chr18&2422949,chr20&32295317,chr7&39181860,chr5&23873396,chr2&91921902,chr11&46372100
264239at7742,chr18&2979914,chr19&3059845,chr18&6477050,chr1&59939498,chr17&66095173,
145564at7742,chr18&3013288,,chr4&676840,chr1&53286656,chr10&85939012,chr22&32387992
298884at7742,chr18&3042049,chr19&3213302,chr4&686318,chr1&53229062,chr10&86022023,chr22&32475003
340971at7742,chr18&3162008,chr19&3376366,chr4&18846677,chr1&68517612,chr15&83547520,chr22&43133043
300767at7742,chr18&3385531,chr19&3583388,chr4&5806974,chr1&75333891,chr6&128365705,chr12&2858244
236145at7742,chr18&3470629,chr19&3675250,chr4&17539241,chr1&75380858,chr6&128410314,chr12&2812761
433605at7742,chr18&3564993,chr19&3785819,chr4&22463695,chr1&56918244,chr6&39592615,chr7&140696745
135786at7742,chr18&3593204,chr19&3815213,chr25&2644657,chr1&56891283,chr6&39575033,chr7&140673331
259157at7742,chr18&3668787,chr19&3932686,chr18&20532738,chr1&57276042,chr6&40323499,chr7&141555467
275603at7742,chr18&4720877,,,,,
244702at7742,chr18&5276260,chr19&5670909,chr25&21098735,chr1&60534271,chr6&119910873,chr12&913391
184498at7742,chr18&5779358,,chr4&18720875,chr1&70567729,chr15&85336465,
205394at7742,chr18&6326898,chr19&6795308,chr25&2263909,chr1&58904284,chr16&16302963,chr12&32747204
225125at7742,chr18&6732383,chr19&7291804,chr4&74970586,chr1&70227482,chr15&84949238,chr22&45197176
376010at7742,chr18&6789372,chr19&7346953,chr4&74945567,chr1&70203074,chr6&96164739,chr6&25128105
279170at7742,chr18&7303067,chr19&7881571,chr25&5067297,chr1&69176415,chr15&84320109,chr22&44183330
304588at7742,chr18&7421339,chr19&8007704,chr4&8797283,chr1&69012944,chr15&84077470,chr22&43826001
117939at7742,chr18&7719268,chr19&8310359,chr4&8732889,chr1&68531904,chr15&83569713,chr22&43163676
53077at7742,chr18&8116119,chr19&8729350,chr25&28282285,chr1&23010776,chr6&23072972,chr7&122076489
183360at7742,chr18&8673412,chr19&9314077,chr25&27924014,chr1&22565977,chr6&24088965,chr7&123115518
100816at7742,chr18&8763260,chr19&9403859,chr25&27873836,chr1&22449594,chr6&24446057,chr7&123452743
123872at7742,chr18&9310396,chr19&9981792,chr25&27420360,chr1&21902142,chr6&25744581,
261266at7742,chr18&10257564,chr19&10993255,chr11&30639499,chrZ&65319433,chr4&49585955,chr9&101475881
413352at7742,chr18&10425064,chr19&11160475,chr4&18597857,chr1&71281100,chr15&85807404,chr22&46237032
116710at7742,chr18&10620551,chr19&11348663,,chr1&30181037,chr15&94523319,chr12&43730376
336175at7742,chr18&12669150,chr19&13532184,chr25&28907874,chr1&59405172,chr6&149144150,chr12&31661954
209425at7742,chr18&13041140,chr19&13935843,chr4&9769335,chr1&56356912,chr6&37991806,chr7&138592245
9744at7742,chr18&14855804,,chr18&12236221,chr1&47709020,chr6&35163848,chr7&135557945
433257at7742,chr18&15776585,chr19&16532669,chr4&12104001,chr1&57014881,,chr7&141006430
63142at7742,chr18&16023218,chr19&16786692,chr18&6503342,chr1&59918539,chr17&66126177,chr12&31065078
93430at7742,chr18&16251565,chr19&17308623,chr21&1567678,chr1&47905033,chr6&34880804,chr7&135186151
326141at7742,chr18&16612702,chr19&18006263,chr4&5835542,chr1&62042755,chr6&121184265,chr22&18078377
315274at7742,chr18&16774683,chr19&18161074,chr25&3549437,chr1&60277814,chr6&120325344,chr12&401515
163696at7742,chr18&17523837,chr19&18950610,chr10&26651852,chr4&4332490,chrX&57054010,chrX&136497685
182982at7742,chr18&18067048,chr19&19513423,chr4&1825559,chr1&53344693,chr10&85871943,chr12&107685900
93522at7742,chr18&18196566,chr19&19645238,chr18&15334820,chr1&53713025,chr10&84772636,chr12&106601277
28859at7742,chr18&18259064,chr19&19709304,chr18&15371676,chr1&53798554,chr10&84622467,chr12&106357880
5938at7742,chr18&18637655,chr19&20098645,chr4&5868034,chr1&47648410,chr10&88746904,chr12&101280283
229159at7742,chr18&18883010,chr19&20363210,chr18&15649866,chr1&47351244,chr10&89454710,chr12&100503472
403503at7742,chr18&19022713,chr19&20502365,chr4&1757532,chr1&68016671,chr6&146642611,chr12&27022580
377100at7742,chr18&19128773,chr19&20617013,chr4&17808008,chr1&55703543,chr10&88675664,chr17&35180470
398107at7742,chr18&19410110,chr19&20906920,chr4&17656003,chr1&55450062,,chr12&102020103
247398at7742,chr18&19426268,chr19&20924431,chr4&17354719,chr1&55419948,chr10&88148224,chr12&102074354
139053at7742,chr18&19448146,chr19&20945974,chr4&17326100,,,chr12&102133265
381258at7742,chr18&19467827,chr19&20964059,chr4&17310390,chr1&55281343,chr10&87859350,chr12&102417818
97302at7742,chr18&19660118,chr19&21187015,chr4&26056548,chr1&47257155,chr10&89640469,chr12&100282971
395686at7742,chr18&19882434,chr19&21419398,,chr1&39563003,chr10&108332817,chr12&79670891
261658at7742,chr18&21077316,chr19&22671155,chr4&2259027,chr1&37894373,chr10&111972793,chr12&75499809
260711at7742,chr18&21218917,chr19&22804301,chr25&17925557,chr1&42829965,chr10&100573566,
66867at7742,chr18&21322806,chr19&22915321,chr25&18010312,chr1&42898830,chr10&100446929,chr12&88142296
286498at7742,chr18&21718785,,chr4&16369926,chr1&44051498,,chr12&91146058
438676at7742,chr18&22526218,chr19&24216217,,chr1&54703860,chr10&82620122,chr12&103951523
257925at7742,chr18&22545361,chr19&24237492,chr4&9844195,chr1&54677153,chr10&82651349,chr12&103989408
182992at7742,chr18&22673706,chr19&24370849,chr14&38853469,chr4&34623429,chr8&33653540,chr8&30679520
257768at7742,chr18&22813309,chr19&24504092,chr4&9104409,chr1&54387562,chr10&83189701,chr12&104743646
54203at7742,chr18&23005063,chr19&24722531,chr4&647809,chr1&33729933,chr10&121590194,
191044at7742,chr18&23077317,chr19&24817330,chr4&9339229,chr1&33715792,chr10&121739976,chr12&64193842
201147at7742,chr18&23285183,chr19&25011186,chr18&13063363,chr1&33515769,chr10&122081272,chr12&63779961
16923at7742,chr18&23556956,chr19&25305212,chr25&1635753,chr1&33104623,chr10&122995670,chr12&62467208
357862at7742,chr18&25666972,chr19&27659788,chr4&959105,chr1&31563393,chr10&126887491,chr12&57941702
208300at7742,chr18&25682182,chr19&27679824,chr4&967984,chr1&31547122,,chr12&47663505
181872at7742,chr18&27213875,,,chr1&30299427,,
361078at7742,chr18&27700615,chr19&29844968,chr4&2059868,chr1&35546816,chr10&117215667,chr12&69359973
163089at7742,chr18&27829272,chr19&29986520,,chr1&35603122,chr10&117049313,chr12&69585522
390186at7742,chr18&27857807,chr19&30019410,chr25&28672585,chr1&35634954,chr10&117045423,chr12&69610005
75557at7742,chr18&28807358,chr19&31013570,,chr1&36455211,chr10&115385198,chr12&71610428
243977at7742,chr18&28889119,chr19&31070903,KN149790.1&107378,chr1&36512600,chr10&115323125,chr12&71674348
398761at7742,chr18&30397726,,chr18&16330001,chr1&42207750,chr10&102481152,chr12&85874416
272130at7742,chr18&30790538,chr19&33071858,chr18&16246803,chr1&41899106,,chr12&85280262
293554at7742,chr18&32103620,chr19&34502516,chr4&11035855,chr1&40772949,chr10&105779576,chr12&82358566
372431at7742,chr18&32181878,chr19&34600762,chr4&11053778,chr1&40768576,chr10&105841502,chr6&149491567
104992at7742,chr18&33265476,chr19&35740381,chr4&4484794,chr1&33914416,chr10&121266825,chr12&64780809
123404at7742,chr18&33488142,chr19&35973511,chr4&12917549,chr1&34057985,chr10&120925393,chr12&65169597
137296at7742,chr18&35354609,chr19&38026906,chr4&13551460,chr1&35234456,chr10&118141945,chr12&68295254
57918at7742,chr18&35531686,chr19&38206854,chr4&22730900,chr1&35355583,chr10&117750860,chr12&68687565
285352at7742,chr18&35573882,chr19&38238537,chr4&23117758,chr1&35393991,chr10&117736047,chr12&68746378
214100at7742,chr18&35638439,chr19&38313897,,chr1&30191328,chr15&94547843,chr12&43768112
319402at7742,chr18&35689230,chr31&31490496,chr4&10687246,chr1&23387565,chr6&22288507,chr7&121329293
309974at7742,chr18&35971455,chr19&38665087,chr4&10604260,,chr6&21949766,chr7&120950897
301105at7742,chr18&36043647,chr19&38718777,chr4&10575303,chr1&23609887,chr6&21772631,chr7&120788592
421394at7742,chr18&37942251,chr3&22540057,chr4&9537020,chr1&24490446,chr6&18848733,chr7&118184224
35041at7742,chr18&38227185,,chr18&20677184,chr1&24696393,chr6&18188685,chr7&117502042
426807at7742,chr19&248765,chr20&454325,chr25&7668017,chr5&1864731,chr7&140854456,chr11&205302
258445at7742,chr19&268446,chr20&474286,chr25&4661064,chr5&766783,chr7&141297512,chr11&644550
91290at7742,chr19&390755,chr20&613747,chr25&25506365,chr5&16066896,chr7&141229092,chr11&568722
263280at7742,chr19&482197,,chr25&13791885,chr5&23449847,,
80119at7742,chr19&775145,,chr7&26847076,chr5&21965128,,chr11&44096253
239695at7742,chr19&931779,chr20&1147992,chr7&34299088,chr5&3753199,chr2&110265454,chr11&27055431
396312at7742,chr19&1033458,chr20&1257410,,chr5&3847321,chr2&110017868,chr11&27338821
243222at7742,chr19&1343443,chr20&1741403,chr7&32069483,chr5&4219264,chr2&109092855,
334616at7742,chr19&1988675,chr20&2385194,chr7&31905865,chr5&3980239,chr2&109723319,chr11&27657821
365186at7742,chr19&4533226,chr20&4687869,chr7&17092782,chr8&4083704,chr7&49759214,chr11&20363812
381399at7742,chr19&5346132,,,,,
409625at7742,chr19&6274265,chr20&6475432,chr7&54651216,chr5&17806291,chr7&144915238,chr11&69667519
399664at7742,chr19&6817530,chr20&7030326,chr7&54313489,chr5&18066830,chr7&144561557,chr11&70203460
246297at7742,chr19&8302208,chr20&8581168,chr7&72273341,chr5&24202813,chr2&92454215,chr11&45805802
96554at7742,chr19&8413471,chr20&8690206,chr18&45734647,chr5&7254694,chr2&104590676,chr11&33085087
239559at7742,chr19&8835076,chr20&9143909,chr18&45645450,chr5&5765126,chr1&21511933,chr11&32583888
252546at7742,chr19&9477290,chr20&9793009,chr7&15945403,chr5&5304338,chr2&105778026,chr11&31583892
379661at7742,chr19&9604242,chr20&9938165,chr7&16033964,chr5&5273651,,chr11&63614001
387526at7742,chr19&9642546,chr20&9981048,chr25&14853275,chr5&5249546,chr2&105966964,chr11&31370749
336679at7742,chr19&11401546,chr20&11956455,chr25&15933748,chr5&7557593,chr3&103735843,chr11&7490807
24621at7742,chr19&12508559,chr20&13120069,chr7&65407931,chr5&8403801,chr7&112045955,chr11&11872060
55967at7742,chr19&12717806,chr20&13348493,chr7&66656013,chr5&9037142,chr7&111029137,chr11&10751413
43051at7742,chr19&12861158,chr20&13464480,chr7&66768342,chr5&9113312,chr7&110875922,chr11&10580935
343235at7742,chr19&12942224,chr20&13564027,chr18&16750182,chr5&9163015,chr7&12085922,chr11&10514916
347981at7742,chr19&13060360,chr20&13679294,chr25&25427724,chr5&16144370,chr7&141196993,chr11&536945
317760at7742,chr19&13248673,chr20&13887911,chr25&30238038,chr5&21885075,chr2&93980885,chr11&43882653
39313at7742,chr19&13392891,chr20&14045299,chr7&50296924,chr5&21673466,chr2&94301736,chr11&43358955
182742at7742,chr19&13464488,chr20&14123881,chr25&30131294,chr5&21645116,,chr11&43312128
230223at7742,chr19&16644862,chr20&17668944,chr25&9011348,chr5&19754079,chr2&101629347,chr11&36592585
42971at7742,chr19&16657949,chr20&17681542,chr25&9004619,chr5&19742333,chr2&101641673,chr11&36560475
326788at7742,chr19&16685988,chr20&17721983,chr7&38578147,chr5&23026566,,chr11&47579092
155526at7742,chr19&16704193,chr20&17743927,chr18&20482911,chr5&23032967,chr2&90905695,chr11&47572930
356688at7742,chr19&16718954,chr20&17755002,chr7&38578012,chr5&23038606,chr2&90911185,chr11&47565623
53792at7742,chr19&16948722,chr20&17986934,chr18&38216928,chr5&18749609,chr2&103721823,chr11&34108226
346924at7742,chr19&18222683,chr20&19319171,chr7&72279710,chr5&14860021,chr7&141884367,chr11&1277039
123387at7742,chr19&20438381,chr20&21654738,chr25&22644018,chr5&12142657,chr7&46195722,chr11&17492105
386039at7742,chr19&21313941,chr20&22473491,chr25&3801736,chr5&692156,chr7&141409085,chr11&770989
275715at7742,chr19&21355575,chr20&22519686,chr18&50790556,chr5&712837,chr7&141392222,chr11&747512
334363at7742,chr19&23063600,chr20&24332480,chr25&24250416,chr5&12827712,chr7&47050781,chr11&18698887
335206at7742,chr19&23083713,chr20&24354274,chr25&24237828,chr5&12791656,chr7&46993293,chr11&18609861
84691at7742,chr19&23653515,chr20&24965948,chr25&4637722,chr5&1824446,chr7&140942310,chr11&289817
401942at7742,chr19&23813642,chr20&25136103,chr7&13341247,chr5&345213,chr19&10502999,chr11&61430147
421992at7742,chr19&23845054,chr20&25171186,chr14&25035565,chr5&335609,chr19&10551234,chr11&61392632
365811at7742,chr19&23866471,chr20&25192388,chr12&26492027,chr18&10653209,chr11&115475937,chr17&75110289
32152at7742,chr19&23904008,chr20&25229740,chr18&50828250,chr5&312880,chr19&10605706,chr11&61300136
178357at7742,chr19&24190294,chr20&25574459,chr25&24181603,chr5&12776060,chr12&115892884,
174426at7742,chr19&24267610,chr20&25668138,chr25&3195973,chr5&12716308,chr7&46801687,chr11&18329081
42710at7742,chr19&24300155,chr20&25706115,chr25&3149029,chr5&12693924,chr7&46761390,chr11&18279882
185277at7742,chr19&24354477,chr20&25753667,chr25&8180730,chr5&12680165,chr7&46689363,chr11&18080399
242895at7742,chr19&24737655,chr20&26163098,chr25&22113227,chr5&1778591,chr7&141091338,chr11&405896
291774at7742,chr19&25019952,chr20&26482571,chr7&39538260,chr5&13347574,chr7&143476210,chr11&2903394
158865at7742,chr19&25716049,chr20&27226485,chr7&39634897,chr5&12883616,chr7&47078825,chr11&18728934
180758at7742,chr19&25748507,,chr7&19738740,chr5&326710,chr19&10592628,chr11&61334729
414793at7742,chr19&27225260,chr20&28803337,chr25&23777577,chr5&14195341,chr2&74591452,
84802at7742,chr19&27716891,chr20&29307960,chr18&20516871,chr5&1673856,chr19&3261432,chr11&68903953
362089at7742,chr19&27723110,chr20&29298723,chr7&72577863,chr5&1656845,chr9&57482976,chr11&68891331
160476at7742,chr19&28026662,chr20&29635816,chr25&7533618,chr5&1720465,chr7&141134991,chr11&468254
187431at7742,chr19&29967774,chr20&31686613,chr7&38794579,chr5&23721124,chr2&91676386,chr11&46644292
142214at7742,chr19&31584548,chr20&33424662,chr7&48722923,chr5&19718315,chr2&101668932,chr11&36489838
402520at7742,chr19&32380932,chr20&34289027,chr17&24618682,chr5&19640025,chr2&101886269,chr11&36274632
27385at7742,chr19&34561582,chr20&36775699,chr25&34659282,chr5&602735,chr2&90679409,chr11&47779105
259089at7742,chr19&34782067,chr20&36996923,chr25&3788469,chr5&15359322,chr7&141496048,chr11&869858
197208at7742,chr19&34937603,chr20&37176176,chr18&20494485,chr5&23099171,chr2&91035797,chr11&47437975
309948at7742,chr19&34953101,chr20&37192239,chr18&44913774,chr5&24156287,chr2&92375564,chr11&45910254
172364at7742,chr19&35741663,chr20&37968246,chr25&28638117,chr5&623897,chr2&90745457,chr11&47717422
410806at7742,chr19&38153865,chr20&41388442,chr18&27309754,chr5&11765131,chr7&116093463,
157219at7742,chr19&40019092,chr20&43315349,chr7&27687638,chr5&10781814,chr7&114550272,chr11&14878122
51573at7742,chr19&40267498,chr20&43576604,chr7&27803503,chr5&10651664,chr7&114215878,chr11&14457824
223426at7742,chr20&442133,chr23&481471,chr23&4216391,chr20&258163,chr2&156549242,chr20&36230536
361767at7742,chr20&1856352,chr23&2009034,chr23&17103035,chr20&10240741,chr2&153619436,chr20&32703382
114924at7742,chr20&2271845,chr23&2470451,chr23&7548927,chr20&10113193,chr2&153163555,chr20&32127369
114459at7742,chr20&3520422,chr23&3743965,chr23&13721826,chr20&9576372,chr2&181391064,chr20&63746930
56293at7742,chr20&4698462,chr23&4952326,chr23&7024229,chr20&9413659,chr2&181601461,chr20&63981246
213350at7742,chr20&4858992,chr23&5112265,chr11&102680,chr20&8787674,chr2&180971055,chr20&63275581
114214at7742,chr20&5421603,chr23&5703411,chr6&46434319,chr20&6430499,chr2&166949740,chr20&49115778
50582at7742,chr20&5450276,chr23&5749919,chr11&5466182,chr20&6403480,chr2&166915180,chr20&49050935
319099at7742,chr20&6618011,chr23&7039714,chr23&25777898,chr20&5466151,chr2&163469503,chr20&44306625
273166at7742,chr20&6751373,chr23&7187932,chr23&25868610,chr20&5400717,chr2&163607227,chr20&44480000
218283at7742,chr20&6932723,chr23&7372269,chr11&12860868,chr20&9616190,chr2&181365672,chr20&63708581
404952at7742,chr20&7274107,chr23&7751992,chr23&41780140,chr20&9783401,chr2&129688001,chr20&1980323
168479at7742,chr20&8917559,chr23&9547233,chr23&3952184,chr20&13825425,chr2&167421752,chr20&49812923
169465at7742,chr20&9055982,chr23&9690724,chr23&3517690,chr20&13803692,chr2&167483350,chr20&49905619
341080at7742,chr20&10091419,,chr23&20513163,chr20&13384785,chr2&168210667,
235765at7742,chr20&11217775,chr23&11884519,chr6&55854450,chr20&12348691,chr2&170485677,chr20&54157179
232468at7742,chr20&11614155,chr23&12301037,chr23&38252200,chr20&12527002,chr2&170112505,chr20&53571744
360846at7742,chr20&14534859,chr23&15604723,chr6&60044386,chr20&6708547,chr2&121008510,chr15&43185499
123570at7742,chr20&14885274,chr23&16066038,chr23&43421405,chr20&10402567,chr2&157982274,chr20&37983456
157513at7742,chr20&15043892,chr23&16220045,,chr20&10428288,chr2&157762755,chr20&37732861
223032at7742,chr20&15955420,chr23&17318418,chr11&15468699,chr20&10334234,chr2&154335531,chr20&33359043
191192at7742,chr20&16985819,chr23&18432979,chr6&55426678,chr20&10605456,chr2&165001582,chr20&46062300
283060at7742,chr20&17183033,chr23&18575814,chr12&18525142,chr20&10525811,chr2&164830872,chr20&45888758
277067at7742,chr20&17628716,chr23&19099378,chr6&55299511,chr20&10503826,chr2&164746054,chr20&45792005
436981at7742,chr20&17847909,chr23&19333369,chr6&55204065,,chr2&157379105,chr4&102734358
172339at7742,chr20&17922461,chr23&19383981,chr11&15225201,chr20&5019766,chr2&157279323,chr20&37179357
229692at7742,chr20&18566141,,,,chr15&72512119,
204919at7742,chr20&19086473,chr23&20687713,chr1&28878191,chr1&93694781,,chr3&119469022
305009at7742,chr20&19108199,chr23&20707820,chr1&28835631,chr1&93686567,chr16&38498933,chr3&119498734
421821at7742,chr20&20231660,chr23&21920382,chr19&47191490,chr20&5127360,chr2&164425791,chr20&45322710
178109at7742,chr20&21721114,chr23&23663107,chr23&14743455,chr20&2625092,chr2&155563596,chr20&34928828
283821at7742,chr20&22137093,chr23&24101903,chr23&43467799,chr20&2177267,chr2&154560688,chr20&33676732
353601at7742,chr20&22163355,chr23&24128581,chr6&2168111,chr20&2166666,chr2&154587829,chr20&33707706
164678at7742,chr20&22697418,chr23&24669930,chr23&6951061,chr20&2544365,chr2&155702095,chr20&35115433
226528at7742,chr20&22759533,chr23&24730953,chr6&50695494,chr20&601547,chr2&155278536,chr20&34560866
366345at7742,chr20&23040211,chr23&25025563,chr8&28700455,chr20&5542402,chr2&165395846,chr20&46535615
135248at7742,chr20&23080545,chr23&25069620,chr8&28667280,chr20&5551256,chr2&165406680,chr20&46560022
139241at7742,chr20&23139442,chr23&25154113,chr9&331505,chr20&3738695,chr2&158625142,chr20&38748479
90151at7742,chr20&23353567,chr23&25369166,,chr20&3828378,chr2&158794889,
199553at7742,chr20&26676407,chr23&29005588,chr11&1533535,chr20&3631570,chr2&163003353,chr20&43593960
137301at7742,chr20&26699426,chr23&29042873,chr11&1551794,chr20&3608729,chr2&163054829,chr20&43667284
253042at7742,chr20&27035309,chr23&29366784,chr23&547513,chr20&7757151,chr2&180068011,chr20&62182530
93412at7742,chr20&28990648,chr23&31465294,chr6&55327909,chr20&10541732,chr2&164879359,chr20&45934674
106943at7742,chr20&29268157,chr23&31795993,chr23&32016099,chr20&10037792,,chr20&31757477
